IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,IMF_10,timestamp
-0.03079833440569645,0.08296341059606382,-0.02132616170600528,-0.03230488923024772,-0.0195934697162929,-0.03591260116342518,-0.006941218593850007,0.010976258856497457,0.007437437752501522,0.009970761047955039,14201.768147684606
0.018006580773990463,0.1561884275301252,-0.025361211913009434,-0.03551467050824723,-0.020346691014035655,-0.0353200179657942,-0.006732206008345111,0.010986139708180985,0.007450163525264152,0.009973679309370266,14219.845431789738
-0.051404128262031584,0.1836519020962584,-0.025936494547777866,-0.03662074226384321,-0.020721506831775954,-0.0346262275485009,-0.006520526329974562,0.010996488464283484,0.007462847622758938,0.00997658103810231,14237.922715894869
0.1423943230441056,0.015365408569545054,-0.022544201124488787,-0.03547095224524699,-0.02070244901225478,-0.03383185923450473,-0.006306332762124601,0.011007300050673335,0.007475489936582193,0.009979466215214216,14256.0
-0.26283217191959396,-0.17712573255324365,-0.01571598440043186,-0.032369291166856475,-0.02031204360161703,-0.032940798985893846,-0.00608977850818143,0.011018569393218897,0.007488090358330231,0.009982334821769122,14274.768147684606
0.3851732197287524,-0.18065974614943292,-0.006339542800493046,-0.02773378548461586,-0.019582315196858702,-0.03195774692453852,-0.005871016771531355,0.011030291417788557,0.007500648779599382,0.009985186838829664,14292.845431789738
0.4871718781070594,-0.05483665563510611,0.0042016765531656805,-0.021982461654469408,-0.018545288394975743,-0.030887403172309126,-0.00565020075556058,0.011042461050250689,0.007513165091985969,0.00998802224745922,14310.922715894869
-0.5569916810909801,0.08500366943470411,0.013983937101551247,-0.01553334613236145,-0.01723298779296409,-0.029734467851075967,-0.0054274836636553445,0.011055073216473645,0.007525639187086322,0.009990841028720856,14329.0
-0.327795328528498,0.17166577313179765,0.020972475015667503,-0.008804465374236332,-0.015677437987819696,-0.028503641082709353,-0.005203018699201921,0.01106812284232584,0.007538070956496741,0.009993643163677353,14347.768147684606
0.5949593787531855,0.1697284492441444,0.023472963128532427,-0.0022138458360382958,-0.013910663576538529,-0.027199622989079637,-0.004976959065586519,0.011081604853675608,0.0075504602918135865,0.009996428633391459,14365.845431789738
-0.2669097433411531,0.06925781422967038,0.02137051022771064,0.003882354455688689,-0.011964689156116514,-0.025827113692057112,-0.004749457966195388,0.011095514176391331,0.007562807084633135,0.009999197418927323,14383.922715894869
-0.550228407123709,-0.0650681548422953,0.015761613934259084,0.009375256246480836,-0.009871539323549621,-0.024390813313512123,-0.0045206686044147815,0.011109845736341384,0.007575111226551759,0.010001949501346658,14402.0
0.44434899720689763,-0.15373836075189065,0.007961240957809545,0.01421706892918909,-0.007663238675833793,-0.022895421975314984,-0.004290744183630931,0.011124594459394134,0.007587372609165747,0.010004684861713338,14420.768147684606
0.4936070262445914,-0.1451584987708318,-0.0006815337327451136,0.018349739336436407,-0.0053718118099649785,-0.021345639799336,-0.004059837907230118,0.011139755271417986,0.007599591124071427,0.010007403481089978,14438.845431789738
