IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,timestamp
-0.05615346297892584,-0.003013653077076395,-0.13233157400700682,-1.7528514885014386,1.7910988604744906,-2.0904011034305037,5.835929496324665,0.14443298300027396,3.4267752934586806,57780735.712555066
0.04090177666618448,0.04718653828859251,-0.11305882107786096,-1.4465805294684733,1.571152532348664,-2.190789529452899,5.83763505887461,0.1434098986169742,3.4267744264673667,57780753.80837005
0.05568402720372915,-0.019571887472441943,-0.10342953946385876,-1.1334685479262605,1.3389035766062476,-2.2863516562328785,5.838319466766663,0.14235078423352895,3.4267651275484288,57780771.90418502
-0.04614470930918274,-0.01248320114986963,-0.1006797725359059,-0.8156118469806255,1.0972562874250569,-2.3767944424944574,5.837974915104204,0.1412557175943542,3.426747403609584,57780790.0
0.0003251684844201557,-0.017933462833287,-0.0981490662513591,-0.49482782940195424,0.8492057512339666,-2.461824846961629,5.836593375692848,0.14012499974160178,3.4267212615585514,57780807.712555066
0.03451510937573212,0.010646596868694194,-0.09601320486025543,-0.17268004700113332,0.5977482648798232,-2.5411498283584057,5.834166776271746,0.1389589757839066,3.4266867083030497,57780825.80837005
-0.06225647967134385,0.023288107603591356,-0.09491693359760033,0.14934210499498446,0.3458801111815761,-2.6144763454087854,5.830687044580023,0.13775799082991888,3.4266437507507947,57780843.90418502
0.04475140154677672,-0.0049015414141864305,-0.09511371666196396,0.469438568892339,0.09659760158236826,-2.681511356836789,5.8261461083568316,0.13652238998827848,3.4265923958095033,57780862.0
-0.002824072446155313,-0.026950321917423414,-0.09718549351480042,0.7852374647803831,-0.1471164683682536,-2.7419618213664143,5.820535895341304,0.13525251836762214,3.4265326503868963,57780879.712555066
-0.007319948485915362,0.010787304536366777,-0.10138595589046881,1.093745558809769,-0.38235348572478667,-2.7955346977216755,5.8138483332725865,0.13394872107659428,3.426464521390689,57780897.80837005
-0.0011335175497855109,-0.01542624618490278,-0.10897550743604471,1.3913416736931306,-0.6063158154749161,-2.841936944626567,5.806075349889807,0.13261134322383739,3.4263880157286,57780915.90418502
-0.01777385000310414,-0.00454154415058624,-0.12152008096817839,1.673763358821272,-0.8163907547895912,-2.880875520805112,5.797208872932122,0.13124072991799005,3.426303140308348,57780934.0
0.02127527743216637,-0.014869076393218647,-0.13789497774511997,1.9362705216493012,-1.0103109671426678,-2.912057384981307,5.787240830138658,0.1298372262677015,3.426209902037645,57780951.712555066
-0.017077017747562644,0.030346338539818593,-0.15911301537977993,2.173889387023489,-1.1858634797480212,-2.9351894958791602,5.776163149248557,0.1284011773816005,3.4261083078242174,57780969.80837005
0.009833685979402469,0.0155817858626114,-0.18673623990544336,2.3822437988664453,-1.340605918262255,-2.9499788122226875,5.763967758000973,0.12693292836833317,3.4259983645757788,57780987.90418502
-0.010260763965325713,-0.013544610557933545,-0.2189883633110212,2.558555186066904,-1.471781291905195,-2.956132292735888,5.750646584135025,0.12543282433654832,3.425880079200045,57781006.0
0.01328055141772886,-0.0031756435996237197,-0.25143193229051713,2.7014982865411614,-1.5765312390523034,-2.95335561657882,5.736190275825916,0.12390121039488093,3.4257534586047367,57781024.712555066
-0.003796155153074023,0.03621328051186591,-0.2801999701241763,2.8102348231254277,-1.6519785867837224,-2.9413507202325375,5.720585738569833,0.12233843165197356,3.4256185096975695,57781042.80837005
0.0010329873870818572,0.0006254809999131909,-0.30662801326102934,2.8836842419765545,-1.6951987561269517,-2.9198266066575287,5.703826944342387,0.12074483321646745,3.4254752393862633,57781060.90418502
0.028474817791669535,-0.06606230790936783,-0.3317486875349044,2.9203777332649135,-1.7030244793154892,-2.8885747554506844,5.685920615641487,0.11912076019700157,3.425323654578533,57781079.0
-0.025681394593149113,-0.06042539916657533,-0.35346855346966427,2.91789957901891,-1.6718637722299976,-2.847696246882138,5.666876318701452,0.11746655770222118,3.4251637621821005,57781096.712555066
0.019909421231284048,-0.10555924314386182,-0.3696835536346816,2.8704287756943083,-1.5985455113285898,-2.797473297257331,5.646703619756584,0.1157825708407684,3.424995569104677,57781114.80837005
-0.04107643952826465,-0.10191438394090094,-0.37869818271902395,2.769791997144549,-1.4819869763476514,-2.7382159753620168,5.625412085041201,0.11406914472128177,3.4248190822539857,57781132.90418502
0.0663174656589556,-0.16075886684644064,-0.3865244756356939,2.608652894767997,-1.3238655304794573,-2.670234349981947,5.603011280789598,0.11232662445240252,3.4246343085377435,57781151.0
-0.05011721319478262,-0.16270761075136156,-0.41126914559619693,2.381291327661609,-1.1287389001957644,-2.5938384899028786,5.579510773236092,0.11055535514277455,3.424441254863668,57781169.712555066
-0.018409235141778117,-0.1101537849712532,-0.46135443303032686,2.082604920133185,-0.902993890471603,-2.509338463910561,5.554920128614988,0.10875568190103282,3.4242399281394755,57781187.80837005
0.046602511693745116,0.06180067814573025,-0.5435803881736542,1.711678269191314,-0.6532835770725358,-2.41704434079075,5.529248913160598,0.10692794983582976,3.424030335272883,57781205.90418502
-0.022612356552646866,0.27145417850999204,-0.6633868770855008,1.2764718535483381,-0.38624493816244937,-2.317266189329217,5.502506693107234,0.10507250405579717,3.423812483171611,57781224.0
-0.033042439099529426,0.5149418496526842,-0.8097737819335723,0.7871736497583979,-0.10851495190528022,-2.210314078311699,5.4747030346892,0.10318968966958213,3.423586378743376,57781241.712555066
-0.033046025531402554,0.9019476925465533,-0.939783774711951,0.2541177471263199,0.17326940353506634,-2.096498076523956,5.44584750414081,0.10127985178582492,3.423352028895893,57781259.80837005
-0.10116724254278485,1.1702566024381273,-0.9847145055926914,-0.3117058440288538,0.4524711499946779,-1.9761282527517294,5.4159496676963625,0.09934333551316457,3.4231094405368854,57781277.90418502
-0.016962553580661902,1.267307490124566,-0.8876494876873072,-0.8960479292467863,0.7224533093096581,-1.849514675780791,5.385019091590169,0.09738048596024587,3.4228586205740656,57781296.0
