IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,timestamp
-20.72134111506252,10.844049556440046,-1.3481738143799549,5.505238917446299,1.6081902085768711,4.77812640588868,-6.185081284909605,-4.40667561767877,-0.9962445261399876,6164606.5
-21.67265920398671,11.275191308715167,-1.3917016598132421,5.733416163845285,1.3571639310305301,5.044011990419816,-6.224263108835936,-4.415682369388588,-0.9958962218052617,6164643.0
-14.183381543871054,8.859654719140172,-1.2250763100826711,5.8917952708982435,1.0973898608509565,5.306990762222887,-6.262591079038477,-4.424381749517742,-0.9954908004212578,6164679.5
-1.5546973034291682,4.55769803407927,-0.8897890527013886,5.982269762639048,0.8286931874126114,5.566812260295197,-6.300056592286978,-4.432771866800874,-0.9950280990266621,6164716.0
14.291752845136466,-0.5744259517924507,-0.4397837048918254,6.00800248750116,0.5509974605776431,5.8232260236340485,-6.336651045351199,-4.440850829972631,-0.99450795466015,6164752.5
24.30311651993207,-5.355684434108607,0.07099591612358806,5.971678181830799,0.26470434229543144,6.0759815912367845,-6.372365835000933,-4.448616747767655,-0.9939302043604206,6164789.0
17.727698077846053,-8.815744547285004,0.588605993122423,5.875536824461825,-0.029339747972277255,6.324828502100714,-6.407192358005937,-4.456067728920594,-0.9932946851661495,6164825.5
9.629705308628319,-10.839752858598926,1.0591027088822487,5.72170285817657,-0.3301728547122159,6.569516295223163,-6.44112201113599,-4.463201882166093,-0.9926012341160207,6164862.0
-3.0265441740275993,-11.441891449469857,1.4330819363791825,5.512293009278614,-0.6368253059323554,6.809794509601437,-6.474146191160844,-4.470017316238799,-0.9918496882487199,6164898.5
-31.230917834280614,-10.77349452301015,1.6853330769563852,5.2500746752498255,-0.9483274296406757,7.045412684232847,-6.506256294850265,-4.476512139873353,-0.9910398846029385,6164935.0
-26.649591841788126,-8.963064359327964,1.8191927319882546,4.940358836035109,-1.2637095538451424,7.27612035811473,-6.537443718974043,-4.482684461804401,-0.9901716602173634,6164971.5
-13.817622929144667,-6.312471463509997,1.8435741268262413,4.588802635517995,-1.582002006553726,7.501667070244389,-6.567699860301935,-4.4885323907665855,-0.9892448521306546,6165008.0
7.610652688494758,-3.163351195373587,1.76753527201031,4.200727769684631,-1.902235115774407,7.7218023596191525,-6.597016115603713,-4.494054035494556,-0.9882592973815291,6165044.5
41.21017888337153,0.07442099786751738,1.6002180870819338,3.7813720255196515,-2.2234392095151567,7.936275765236331,-6.625383881649139,-4.49924750472296,-0.9872148330086511,6165081.0
34.08147013713725,3.150691059589369,1.350768444273169,3.3359692373171077,-2.5446446157839495,8.144836826093249,-6.652794555207988,-4.504110907186437,-0.9861112960507158,6165117.5
8.382111367668605,5.917096496942939,1.0283322158160701,2.8697532393710588,-2.864881662588753,8.347235081187206,-6.679239533050025,-4.508642351619634,-0.9849485235464048,6165154.0
-21.387303886873873,8.210594696795313,0.6420552739427006,2.387957865975534,-3.1831806779375365,8.54322006951554,-6.704710211945022,-4.512839946757195,-0.9837263525344002,6165190.5
-47.39798120572458,9.961840163408546,0.20108349088511648,1.8958169514246064,-3.498571989838285,8.732541330075563,-6.729197988662749,-4.516701801333768,-0.9824446200533836,6165227.0
-54.30192367639832,11.001062638207694,-0.2861999900072397,1.39856433001232,-3.810085926298961,8.914948401864581,-6.752694259972967,-4.52022602408399,-0.9811031631420547,6165263.5
-43.03677402382043,11.259161212657816,-0.8144637380143812,0.9014338360327251,-4.116752815327542,9.090190823879926,-6.77519042264545,-4.5234107237425185,-0.9797018188390907,6165300.0
3.7374710117913876,10.53352552822818,-1.3747033571281793,0.40965930377988286,-4.417602984931999,9.25801813511891,-6.796677873449969,-4.526254009043991,-0.9782404241831637,6165336.5
60.449141851242395,8.617634094575887,-1.9399844805512818,-0.07152543245216487,-4.71166676312031,9.41817987457886,-6.817148009156301,-4.528753988723049,-0.9767188162129852,6165373.0
26.14983165048054,5.4004518531659835,-2.4782329084369903,-0.5368865383693653,-4.99797447790044,9.570425581257073,-6.836592226534192,-4.530908771514347,-0.9751368319672072,6165409.5
18.150663438808902,1.5652296344877803,-2.957199203317998,-0.9811901796776558,-5.275556457280372,9.71450479415088,-6.855001922353424,-4.5327164661525225,-0.9734943084845338,6165446.0
-17.014232250277413,-2.231181235161421,-3.344633927726991,-1.3992025220830033,-5.543443029268071,9.8501670522576,-6.872368493383767,-4.534175139309225,-0.9717911248666443,6165482.5
-64.89270894531053,-5.178885367457103,-3.6082876441966687,-1.7856897312913418,-5.800664521871508,9.97716189457454,-6.8886833363949815,-4.535282689404106,-0.9700273284672332,6165519.0
