rms,spectral_centroid,spectral_bandwidth,spectral_flatness,crest_factor,hf_energy_ratio,peak_prominence,window_id,label
11.770228722160278,65.81623898159803,31.31509015422899,0.047376591489486475,2.19385676108319,0.017428191932479853,0.900825343401075,6,drill
11.294929041933717,69.06745892673288,29.732472381176155,0.04823551946162449,2.002755201812289,0.014575386538561464,0.3483207695170552,7,drill
11.176879078528964,68.78933672367056,28.78531895578678,0.043780420071793405,1.9557083820089631,0.011869248613162965,0.6138972797183694,8,drill
11.290718353685087,66.86639395802611,26.36667141132399,0.03427284418201482,2.0634499128940775,0.010290534009330686,0.6071821024494031,9,drill
11.276954428597294,69.1269472404049,33.49587771795682,0.05565544889307439,2.0585268077963033,0.0259496694516966,0.5221449640792992,10,drill
11.728914491552942,76.02588644428278,34.92883485790944,0.08240787016203314,2.0778564214672137,0.030077904880616953,1.0038620868618295,11,drill
12.547929684732843,82.3890735726302,45.429795961487926,0.13160418856887532,1.9154908187750352,0.06572861561858868,0.633877024962946,12,drill
12.045583965875803,74.26752300185501,34.51844023577259,0.06746256047114219,1.9937621431053782,0.022807848176551446,0.6731404601311163,13,drill
12.6214415273712,73.74854105675966,35.183899359880165,0.07800515617734011,2.116552808559186,0.0275104461057472,1.0650997718991617,14,drill
12.443711101857826,73.4337413859769,34.841810848559604,0.07480516631831673,2.0158840752424343,0.02680442056945635,1.0771454059188288,15,drill
12.194556999993642,70.97405760945152,32.25990901372233,0.0675773135620151,2.1120402039530237,0.023140552019404993,0.6201134711617886,16,drill
12.317258263580111,72.39045162681347,36.22915546563489,0.07473582315955667,2.0141643894997365,0.028332122732137508,0.8833842567386478,17,drill
12.248174840671906,70.8409856331273,31.799081602070792,0.06254158225705403,2.1043244183719554,0.032406757404735094,0.9443248994890715,18,drill
12.30121727715212,72.8753071023409,34.966456574105955,0.07652876296741276,1.9673831707364695,0.030960538806246482,1.2622746284760566,19,drill
12.330604518251485,72.49148071300432,33.79503425660572,0.07778102357242928,2.033153790894831,0.030678018923701634,1.0717512393373967,20,drill
12.081224608910672,72.12127993079679,28.719414770524516,0.053287478393543225,1.9260787355234228,0.01925600819283931,1.6598895409244963,21,drill
11.507372535402167,64.43110700074146,27.819319060046297,0.04236445223043958,1.7814214282984413,0.01884606292571523,0.9407923564225892,22,drill
11.292608785116188,68.70723089319348,25.105006684728675,0.03721120803412154,1.6987645676111984,0.00898622321236847,0.41457662345679336,23,drill
11.919648803030448,68.20980114774478,27.314903897868614,0.04513572161044129,1.9213525827519242,0.012824222384462621,1.079047947714217,24,drill
11.802855120274065,69.57071482618841,35.10069282798041,0.06201189127887976,1.9495309719561629,0.02063185621985425,0.655137075200926,25,drill
12.14653013722891,72.00006466320242,31.14109858088524,0.05227004998725691,2.1688799047275307,0.014296383966999436,0.7575496011030196,26,drill
11.713312315846368,67.35390759521805,31.866108070822044,0.05150822802802538,1.8531242431996684,0.02182983570286972,0.8699163972939354,27,drill
12.047336081836834,71.89343032462592,28.66747826278602,0.05259296667163373,1.7730712898791334,0.02080382632962878,0.846438829841654,28,drill
11.744451106862247,69.57086746242695,28.980887620604147,0.05200950281799116,1.7331633129518431,0.019740367430881988,0.6723697843891695,29,drill
11.753268690153464,75.26924645057774,33.18144048955098,0.07280497985832815,1.9818893409159346,0.023448042007857,0.9133590267903097,30,drill
11.95376987914266,73.74381292399545,33.22488503670418,0.06479523632555582,1.841866838268226,0.024495244071329688,0.5244680718652575,31,drill
12.991012938688971,78.75506878168329,40.68551355351061,0.10903558776695346,2.110821788579222,0.05887316843492299,0.6521608550492909,32,drill
12.089208058281386,74.60793457790402,33.3834045981242,0.07018726267363654,2.193636815819205,0.03030697529895419,0.8375330281489773,33,drill
12.11445652899089,73.12542575371339,33.28201269260004,0.07085912123837373,2.106124748353514,0.02468619625196367,1.2022588327276125,34,drill
12.352592922027823,74.87487634888831,36.77807899109241,0.08906462931219013,2.089855294283155,0.033524618801642266,0.5470923926434758,35,drill
11.548183157293035,74.75170759508451,31.70972914123668,0.06296401848502706,1.7692920786415713,0.025555561513315395,0.3958080138412219,36,drill
