IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,IMF_10,IMF_11,IMF_12,timestamp
-0.038938210201192196,0.020017430832774914,4.646256332466372,12.396752290299112,-5.7269921446329475,-8.494436164836772,5.808298337486247,-5.86322519530096,-10.624490209432299,4.5508392837402125,1.292234543287963,6.454589405810514,102236.75300601202
0.06015537353844146,0.03387150258079475,4.542626380057291,12.275433762451893,-5.816453639874825,-8.107140596584431,6.074570628725537,-6.128448965439418,-10.693199303668024,4.5532429252078535,1.2900098987020667,6.455882733821847,102254.83533734136
-0.028509215844949164,0.03782080688594696,4.49502969802007,11.996609159435751,-5.834719979579677,-7.7000471917291655,6.340117988270083,-6.394111906791466,-10.760703901357818,4.555581110252192,1.287772012359256,6.4571751195988,102272.91766867068
0.01773535139638411,-0.00385188121292641,4.510671802881894,11.559765363689946,-5.78251019119692,-7.274205260810881,6.604900515486761,-6.66012305850164,-10.82699507899667,4.5578537037870825,1.285520870769066,6.458466562226929,102291.0
-0.010077537539494929,-0.024077516582659705,4.598103224604474,10.969668486056445,-5.663864152058867,-6.831058833868459,6.868878309742433,-6.926391459714486,-10.892063913079602,4.560060570726426,1.2832564604410341,6.459757060791783,102309.75300601202
-0.04135996389191559,-0.006158447110873048,4.760740872152257,10.232716383297243,-5.483524740151141,-6.37209070375207,7.13201147040398,-7.192826149574554,-10.955901480101593,4.5622015759840755,1.2809787678847058,6.46104661437891,102327.83533734136
0.06813780138818962,0.013081847558916913,4.995321872964821,9.356196015166738,-5.246234833459384,-5.898783663311886,7.39426009683827,-7.45933616722638,-11.018498856557654,4.564276584473904,1.278687779609617,6.462335222073872,102345.91766867068
-0.043136161746306974,-0.001211815111689308,5.296529300286087,8.348383747606034,-4.956737309969212,-5.41262050539808,7.6555842884121805,-7.725830551814515,-11.07984711894278,4.5662854611097945,1.2763834821253046,6.463622882962206,102364.0
0.016243635649405546,-0.006303285457203656,5.658021361984469,7.218347070735927,-4.619775047666251,-4.915084022860825,7.915944144492581,-7.992218342483497,-11.139937343751994,4.568228070805617,1.2740658619413194,6.464909596129474,102382.75300601202
-0.0019066089603608485,-0.008345988134291157,6.077310612806257,5.975430493601992,-4.240090924536133,-4.407657008550296,8.175299764446345,-8.258408578377876,-11.198760607480256,4.570104278475222,1.2717349055671991,6.466195360661221,102400.83533734136
0.0008102293420271199,-0.006295228165975156,6.554262986468235,4.629386099192336,-3.822427818564476,-3.8918222553166664,8.433611247640345,-8.524310298642192,-11.256307986622605,4.571913949032513,1.2693905995124792,6.4674801756430025,102418.91766867068
-0.004158855187926715,-0.02403079723942331,7.086470783976515,3.1909692205320246,-3.3715286077369115,-3.369062556010107,8.690838693441444,-8.789832542420989,-11.312570557674011,4.57365694739134,1.2670329302867043,6.468764040160365,102437.0
0.005920940686112216,-0.037570177597024204,7.666127522832491,1.672898855725228,-2.8921361700390693,-2.8408607034807893,8.946942201216524,-9.05488434885881,-11.367539397129505,4.5753331384655915,1.2646618843994086,6.470046953298867,102454.75300601202
0.005447183694153825,-0.0040939895846168264,8.282531775777798,0.08918632224563985,-2.388993383456569,-2.3086994905788902,9.201881870332457,-9.319374757100205,-11.421205581484061,4.5769423871691295,1.2622774483601311,6.471328914144059,102472.83533734136
-0.02972024034663656,0.04147532185135118,8.923959957326987,-1.5454363986924973,-1.8668431259750384,-1.77406171015458,9.45561780015611,-9.58321280628971,-11.473560187232703,4.578484558415838,1.2598796086784312,6.472609921781474,102490.91766867068
0.05640835522320172,0.04925403043566436,9.577457154993102,-3.21505651838696,-1.3304282755801078,-1.2384301550580317,9.708110090054362,-9.846307535571876,-11.524594290870406,4.57995951711957,1.2574683518638199,6.473889975296687,102509.0
-0.00775280788020991,0.0069235521217139795,10.228890837710425,-4.902622306842043,-0.7844917102573997,-0.7032876181394194,9.959318839394077,-10.108567984091243,-11.57429896889219,4.581367128194215,1.2550436644258578,6.475169073775238,102527.75300601202
-0.0653015562441941,0.0658033109555141,10.864866864860828,-6.590501384298795,-0.23377630799254234,-0.17011689224891546,10.209204147542131,-10.369903190992352,-11.62266529779305,4.582707256553631,1.252605532874084,6.476447216302686,102545.83533734136
0.062204876984696365,0.155579835530559,11.470986137943804,-8.260970111104148,0.31697505322883945,0.35959922976330655,10.457726113865396,-10.63022219541975,-11.669684354067982,4.583979767111707,1.2501539437180238,6.477724401964573,102563.91766867068
0.014417465494941118,0.1990527520389956,12.03009327464132,-9.895847868221184,0.8630194954211164,0.8843779550470762,10.704844837730748,-10.889434036517986,-11.715347214211995,4.5851845247823055,1.247688883467231,6.479000629846455,102582.0
-0.020907757893059417,0.18727262341804304,12.54044872261028,-11.476993862464917,1.3996141405986657,1.4027364907522157,10.95052041850505,-11.147447753431592,-11.759644954720082,4.5863213915207615,1.245210341589782,6.480275899033879,102599.75300601202
-0.034408054787961474,0.18272669655128,13.02144871008695,-12.986595470747032,1.9220161107758582,1.913192044028557,11.194712955555184,-11.404172385305127,-11.802568652087247,4.587390217448313,1.242718319387848,6.481550208612402,102617.83533734136
-0.006324413074894411,0.21263261955341292,13.4942938650448,-14.407695644671065,2.42548252796707,2.414261822025924,11.437382548248022,-11.65951697128313,-11.84410938280849,4.588390849727649,1.2402128211221568,6.48282355766757,102635.91766867068
0.05260566867107972,0.2579922654825561,13.9545382579171,-15.726272492553836,2.9052705141866775,2.904463031894143,11.67848929595044,-11.913390550510147,-11.884258223378819,4.589323133675264,1.2376938528996286,6.4840959452849365,102654.0
-0.03956171255154534,0.15614007454967338,14.368427290983107,-16.931085617284545,3.3566371914490434,3.3823128807830463,11.917993298029286,-12.165702162130707,-11.923006250293218,4.590186907222887,1.2351614282119412,6.485367370550056,102671.75300601202
-0.0038712681768472254,0.07508865154736545,14.701133619882887,-18.011747231262277,3.7748396817685523,3.846328575842456,12.15585465385146,-12.41636084528937,-11.960344540046703,4.5909820064560405,1.2326155623969854,6.486637832548472,102689.83533734136
0.014665416433721478,0.005202030294688644,14.950875376826351,-18.958806078555035,4.155135107159573,4.2950273242222,12.392033462783814,-12.665275639130668,-11.996264169134266,4.591708267460248,1.230056270792652,6.4879073303657435,102707.91766867068
-0.017212772945712336,-0.1162488918482908,15.127383464543422,-19.76359000842742,4.492780589636469,4.72692633307211,12.626489824193232,-12.912355582799155,-12.030756214050903,4.592365526321021,1.2274835687368324,6.489175863087421,102726.0
