timestamp,accel_x,accel_y,accel_z,magnitude
50153.74236641221,9.145695,2.2565124,-5.8961253,11.113049932294864
50171.82824427481,8.535503,0.31825677,-5.7740874,10.310004080382248
50189.9141221374,7.8319883,-0.5264398,-4.5991693,9.097776533000985
50208.0,7.4563017,1.3974583,-2.6872358,8.048015965842975
50226.74236641221,7.757808,1.4859959,-3.9004402,8.809381506862831
50244.82824427481,8.636005,1.40703,-3.3189635,9.358196113314643
50262.9141221374,9.126552,0.677193,-3.7688303,9.897303854997638
50281.0,8.317748,-0.11485959,-1.6941789,8.489308962579003
50298.74236641221,8.32732,-2.2493336,-4.3287706,9.651011083503807
50316.82824427481,8.865725,2.6417706,-4.8073525,10.425481750878738
50334.9141221374,6.5924616,-4.2091255,-9.648206,12.42035291127675
50353.0,7.1715455,-3.5558615,-5.939198,9.967411336398056
50370.74236641221,7.8128448,-2.6489491,-4.4843097,9.389702268378478
50388.82824427481,8.147852,-4.761887,-3.0940301,9.931569980339413
50406.9141221374,9.552489,-4.1493025,-4.867175,11.495918832883792
50425.0,9.28209,-3.7855806,-4.611134,11.034055102869132
50443.74236641221,13.72572,-23.668255,8.281855,28.586199581344317
50461.82824427481,11.371099,-7.085401,-6.4704237,14.878547733435669
50479.9141221374,14.946104,-6.1856675,-5.185432,16.986383141386995
50498.0,14.905424,-3.6802926,-6.295741,16.59375102201042
50515.74236641221,10.997806,-3.4457877,-4.785816,12.479151592675013
50533.82824427481,5.6616206,-0.40679437,-7.7003784,9.566360696785095
50551.9141221374,11.12463,0.43311638,-6.9155045,13.106074352186644
50570.0,7.1524024,3.484074,-5.0849295,9.442041079606252
50587.74236641221,0.31107804,6.850896,0.17228939,6.860118744139405
50605.82824427481,5.4247227,6.831753,0.43311638,8.734303362233797
50623.9141221374,6.6857853,4.6948857,1.4118158,8.290651401843538
50642.0,6.401029,3.0868514,0.7106937,7.141912164101618
50659.74236641221,6.800645,4.3048415,-0.53840435,8.066617134849416
50677.82824427481,7.5711613,1.8401463,-2.6106627,8.217309874234552
50695.9141221374,7.2026534,3.9626558,-3.3620358,8.88167448797167
50714.0,5.2476473,4.5656686,-2.5340896,7.4030224942959215
50732.74236641221,3.1682103,4.9533195,-0.12203831,5.881141379291439
50750.82824427481,12.878632,4.000942,-1.5506045,13.574648186756379
50768.9141221374,5.5060816,5.4319015,-8.1622095,11.244738877068292
50787.0,4.6542063,4.8958898,-7.1236873,9.817244723693356
50805.74236641221,5.1088586,6.769537,-7.965991,11.635466471149488
50823.82824427481,2.8427749,10.9284115,-6.2407045,12.901857994169774
50841.9141221374,5.7453723,8.561825,-2.8571322,10.699409077351381
50860.0,5.417544,7.839167,-5.3505425,10.928432060004365
50877.74236641221,3.9147975,8.506788,-4.166053,10.24924773540767
50895.82824427481,5.3529353,1.61282,1.277813,5.734798230221801
50913.9141221374,6.0325212,5.6927285,-6.6666417,10.64154976304394
50932.0,5.673585,7.2146177,-9.078693,12.909800226867466
50949.74236641221,5.5802617,7.5089455,-9.664956,13.451206549763228
50967.82824427481,6.953791,3.9195836,-6.2287397,10.12499595651406
50985.9141221374,5.446259,3.5510757,-5.857839,8.751351522601095
51004.0,7.312727,3.1849606,-5.5946193,9.742674956705363
51022.74236641221,8.155031,2.6345918,-3.9482985,9.435818226772412
51040.82824427481,8.164602,3.3213565,-4.139731,9.738044340156666
51058.9141221374,9.124159,3.2423904,-7.236154,12.088229716340154
51077.0,8.44218,2.3019776,-6.0995226,10.666474580254365
51094.74236641221,7.133259,1.8592896,-3.5558615,8.184405463131174
51112.82824427481,3.6778998,5.886554,-1.8114314,7.173545054619927
51130.9141221374,2.4646955,7.786523,-0.416366,8.177898567676493
51149.0,2.895419,6.8413243,-1.5506045,7.588909254876602
51166.74236641221,2.861918,9.73435,-3.7472942,10.816208133286713
51184.82824427481,2.268477,10.1842165,-2.5963054,10.751979136348359
51202.9141221374,-1.4764243,11.978898,-3.43143,12.5478499294873
51221.0,-0.43790218,10.916447,-2.4694812,11.200844201229263
51238.74236641221,0.7872668,9.631455,-2.730308,10.041877125631006
51256.82824427481,1.0002356,10.019106,-3.8693323,10.786783058102479
51274.9141221374,1.6152129,9.667349,-4.0176926,10.592846795277564
51293.0,1.8186102,9.542917,-3.4505734,10.309270814040175
51311.74236641221,2.711165,10.641262,-4.2354474,11.769702090029117
51329.82824427481,1.3878866,11.316062,-1.0504867,11.44914890763416
51347.9141221374,1.4213874,9.5907755,-4.613527,10.737222555764037
51366.0,9.480701,6.109094,0.4139731,11.286101837204935
51383.74236641221,4.5106316,8.88726,-7.918133,12.72894410170017
51401.82824427481,6.11388,10.306255,-6.817395,13.786779731519976
51419.9141221374,3.2711053,14.027227,-9.810924,17.427491412334508
51438.0,7.1691527,12.356977,-8.760436,16.75818814563622
51455.74236641221,4.9844275,15.941554,-6.5278535,17.93294545676015
51473.82824427481,0.15314612,19.344269,-2.3091564,19.482207271202434
51491.9141221374,0.9188767,14.883888,0.9093051,14.939922762559146
51510.0,2.0339718,9.944926,-3.5271466,10.746132214269599
51528.74236641221,1.4931747,3.330928,-0.110073775,3.651954033369922
51546.82824427481,0.8710185,-4.381415,3.3189635,5.5651585192067525
51564.9141221374,-2.9528487,-6.166524,12.388085,14.149557719409207
51583.0,-7.542446,-6.0684147,26.451206,28.16700991387847
51600.74236641221,-11.593639,-0.60540575,37.018288,38.79603881629409
51618.82824427481,-16.568495,-2.215833,37.437046,40.999479943714285
51636.9141221374,-24.412449,-14.082264,24.031977,37.03800405086411
51655.0,-32.20854,-9.834852,-3.8908687,33.900637487135015
51672.74236641221,-40.002243,10.6771555,-24.843172,48.28420331354566
51690.82824427481,-37.81513,73.201454,-58.788967,101.21551049892554
51708.9141221374,-23.512714,78.36774,-55.998837,99.14746662273305
51727.0,-24.69242,17.04947,-21.569674,36.954713761624184
51745.74236641221,-20.25836,20.753693,-11.943005,31.364825704248286
51763.82824427481,-18.121492,13.723328,-8.411072,24.237663581517754
51781.9141221374,-19.021227,3.5917552,-0.99784267,19.383071789484987
51800.0,-19.442379,-2.110545,7.934883,21.10504370050806
51818.74236641221,-27.958738,-6.092344,36.874714,46.67496350881033
51836.82824427481,-31.050375,19.380163,66.575485,75.97375670935602
51854.9141221374,-29.370554,-2.81406,65.74276,72.06010594197123
51873.0,-42.057755,-23.383497,30.366003,56.901114451169086
51890.74236641221,-52.06011,-23.160957,-3.7018287,57.09981189191514
51908.82824427481,-68.530495,-14.800137,-19.40409,72.7460755566367
51926.9141221374,-68.408455,41.974,-78.36774,112.174132776655
51945.0,-58.556854,67.185684,-78.36774,118.67739446766082
51962.74236641221,-46.551636,13.407464,-19.535702,52.23464901596062
51980.82824427481,-31.954895,1.7611804,-4.493881,32.31736433103
51998.9141221374,-24.072655,3.6348274,-1.3496002,24.38290609580113
52017.0,-17.8152,-2.4311945,-0.3565433,17.983858897956388
52034.74236641221,-14.3885565,-6.164131,14.632633,21.427576103039332
52052.82824427481,-11.146166,-7.3581924,30.430613,33.2325475919428
52070.9141221374,-8.068886,-5.080144,34.144405,35.450742970292694
52089.0,-10.200967,1.7994668,36.960857,38.38492879599804
52107.74236641221,-18.205244,1.5769265,37.61412,41.817934306471166
52125.82824427481,-27.937202,-2.41923,22.60341,36.0174134691791
52143.9141221374,-41.763424,-6.762358,6.633141,42.8241944401739
52162.0,-49.80599,2.3498356,-24.187515,55.418356607737415
52179.74236641221,-55.288143,70.30125,-78.36774,118.91403273230014
52197.82824427481,-38.3296,58.724358,-61.871033,93.51862479292161
52215.9141221374,-32.596195,19.956854,-11.318456,39.860950769886024
52234.0,-23.90276,9.43763,-2.553233,25.82498391842266
52251.74236641221,-19.332304,5.2404685,1.8616825,20.116320483098157
52269.82824427481,-16.345955,1.093559,7.0183992,17.8225711803619
52287.9141221374,-12.562767,-4.893497,19.573988,23.76784453435864
52306.0,-7.2481184,-3.6635423,29.478235,30.576512247794597
52323.74236641221,-4.0799084,-8.801116,44.83831,45.8756944258498
52341.82824427481,-7.7673798,-12.452694,41.14127,43.68072657394774
52359.9141221374,-18.55461,-9.095444,20.413898,29.046994429090937
52378.0,-33.507893,-7.032757,11.856859,36.232908655894285
52396.74236641221,-49.19819,7.243333,-12.584304,51.296125383789025
52414.82824427481,-58.46353,64.86935,-63.79732,108.14857811670849
52432.9141221374,-41.820854,61.01198,-46.472668,87.35647888879187
52451.0,-36.357845,29.109728,-14.4483795,48.76499592385945
52468.74236641221,-32.383224,13.608468,0.15553902,35.12673896518068
52486.82824427481,-23.27821,4.9820347,-0.27997026,23.807018164872908
52504.9141221374,-21.720427,-2.5939124,4.218697,22.27785301547283
52523.0,-17.090149,-12.203832,12.907347,24.649671699737382
52540.74236641221,-7.9277043,-9.94014,22.347368,25.71108195341578
52558.82824427481,-4.405344,-12.890595,40.13864,42.38732022978052
52576.9141221374,-1.4668527,-12.88581,45.984516,47.77835773604879
52595.0,-8.60729,-17.092543,42.471725,46.58420217011958
52612.74236641221,-25.52515,-14.661348,27.394012,40.210947528698554
52630.82824427481,-46.48224,-17.635733,13.799901,51.59510617756968
52648.9141221374,-65.43886,-5.1973963,-16.635496,67.71999005880664
52667.0,-78.40124,66.07059,-61.201015,119.40536643516457
52685.74236641221,-74.67788,73.20624,-58.310383,119.73320384019918
52703.82824427481,-51.816032,5.386436,8.298605,52.752077778540105
52721.9141221374,-31.986002,1.0169859,7.2002606,32.80216969916342
52740.0,-25.458149,0.107680865,2.1057591,25.54531595150314
52758.74236641221,-19.662525,-8.437394,4.7212076,21.91105447232421
52776.82824427481,-13.522324,-15.711835,20.772835,29.346646816381355
52794.9141221374,-7.231368,-13.783151,43.048416,45.77591129348799
52813.0,1.562569,-12.584304,59.91842,61.24559889772143
52830.74236641221,-0.6867646,-21.009733,53.69207,57.66037553842329
52848.82824427481,-22.419155,-15.163858,27.350939,38.479019797025884
52866.9141221374,-42.986202,-15.147108,14.134908,47.71838290760628
52885.0,-59.171833,0.16750357,-16.245453,61.36162172890365
52903.74236641221,-69.09761,71.638885,-69.01626,121.11917146407058
52921.82824427481,-68.99472,78.36774,-42.07929,112.57193570108892
52939.9141221374,-46.398487,10.736979,-6.144988,48.019404322167034
52958.0,-33.634716,4.7977805,2.730308,34.08470918024239
52975.74236641221,-26.755106,2.8978117,-0.61497736,26.918603360375247
52993.82824427481,-22.644089,-7.5950904,5.5611186,24.52276911173286
53011.9141221374,-16.451242,-16.980076,23.364355,33.23942582046755
53030.0,-12.239725,-14.469915,38.99244,43.35435024696426
53047.74236641221,-7.903775,-17.85588,56.120872,59.42099278761176
53065.82824427481,-14.175588,-21.976467,50.06203,56.481140610550106
53083.9141221374,-26.465563,-21.09827,21.806572,40.26275703787624
53102.0,-46.817245,-16.324419,10.100465,50.600004726223204
53119.74236641221,-63.589138,-8.6551485,-10.373257,65.00841890038663
53137.82824427481,-71.17705,62.416615,-63.20149,113.82633532263448
53155.9141221374,-57.68823,78.36774,-53.32835,110.96552377636488
53174.0,-43.510246,19.143265,-18.150208,50.882572186201486
53192.74236641221,-31.447598,3.6659353,-8.233996,32.71374621961548
53210.82824427481,-28.83215,3.6013267,-7.4634805,29.999432807913436
53228.9141221374,-30.030996,-1.9693633,-1.1629534,30.117960972980466
53247.0,-28.030525,-11.036092,14.9413185,33.62660638432804
53264.74236641221,-24.314339,-11.701321,29.63856,40.08181923298345
53282.82824427481,-17.74102,-19.645775,57.80309,63.575919022371394
53300.9141221374,-12.732664,-31.404526,60.499897,69.34408787223451
53319.0,-30.89723,-22.656054,27.13797,46.95109178969874
53336.74236641221,-52.919163,-23.349997,7.317513,58.30271150663361
53354.82824427481,-73.83557,-12.81163,-15.709441,76.56772033314222
53372.9141221374,-75.62786,46.125698,-55.489147,104.52845860795237
