timestamp,accel_x,accel_y,accel_z,magnitude
16232.735728346457,-0.0071787243,-2.2541194,9.674527,9.933658866564118
16250.823818897637,0.009571632,-2.2301903,9.736743,9.988894064830312
16268.91190944882,-0.033500712,-2.2708697,9.719993,9.98179519986919
16287.0,-0.07418015,-2.2182257,9.705635,9.956172894441893
16304.735728346457,0.026321989,-2.1775463,9.729565,9.970297679857588
16322.823818897637,0.004785816,-2.21344,9.7176,9.966498346843528
16340.91190944882,0.023929082,-2.2206187,9.703242,9.954126045129177
16359.0,0.026321989,-2.2086542,9.703242,9.951469817712686
16376.735728346457,0.014357449,-2.215833,9.67692,9.927381462733806
16394.82381889764,0.002392908,-2.239762,9.724778,9.97937105693223
16412.91190944882,-0.009571632,-2.2517266,9.705635,9.963418843474948
16431.0,-0.009571632,-2.1919038,9.722385,9.96640878013834
16449.735728346455,-0.021536173,-2.215833,9.70085,9.950722105110588
16467.82381889764,-0.026321989,-2.1942968,9.727171,9.971634116674968
16485.91190944882,-0.03828653,-2.2469406,9.7176,9.97406425076096
16504.0,-0.026321989,-2.1775463,9.719993,9.960957015056215
16522.735728346455,-0.021536173,-2.1751535,9.7176,9.958087482810628
16540.82381889764,-0.023929082,-2.2182257,9.715207,9.965256891317697
16558.91190944882,0.004785816,-2.2277975,9.672134,9.925385671045586
16577.0,-0.009571632,-2.2565124,9.688885,9.948187391214438
16594.735728346455,0.011964541,-2.187118,9.667349,9.911673167733404
16612.82381889764,-0.028714897,-2.1727605,9.715207,9.955247851687016
16630.91190944882,0.021536173,-2.21344,9.736743,9.985186262078264
16649.0,0.028714897,-2.21344,9.710421,9.959539004198474
16666.735728346455,-0.014357449,-2.1990826,9.708028,9.953993071463762
16684.82381889764,-0.026321989,-2.2038684,9.758279,10.00408605588059
16702.91190944882,-0.026321989,-2.2110472,9.686492,9.935670577962854
16721.0,0.0,-2.2565124,9.696064,9.955174800245837
16738.735728346455,0.014357449,-2.1966896,9.722385,9.967468155119178
16756.82381889764,-0.0071787243,-2.215833,9.727171,9.976363219190276
16774.91190944882,0.023929082,-2.2182257,9.6912775,9.941929261421652
16793.0,-0.004785816,-2.2277975,9.715207,9.967364328541926
16811.735728346455,0.019143265,-2.2182257,9.724778,9.974577628652723
16829.82381889764,-0.023929082,-2.239762,9.696064,9.951420175517933
16847.91190944882,-0.028714897,-2.187118,9.70085,9.94438537134064
16866.0,-0.002392908,-2.1942968,9.6912775,9.936589140872496
16883.735728346455,0.035893623,-2.1679747,9.643419,9.884175871643176
16901.82381889764,-0.002392908,-2.266084,9.775029,10.03425803793712
16919.91190944882,-0.043072347,-2.2062612,9.715207,9.96266484242798
16938.0,-0.004785816,-2.165582,9.6912775,9.930288408941859
16955.735728346455,0.0,-2.2086542,9.662563,9.911774669762556
16973.82381889764,-0.014357449,-2.1823323,9.6912775,9.933963961378726
16991.91190944882,0.0,-2.2206187,9.719993,9.970426837946242
17010.0,-0.019143265,-2.160796,9.7415285,9.978315656187826
17028.735728346455,-0.033500712,-2.1895108,9.710421,9.95426319916558
17046.82381889764,0.019143265,-2.1895108,9.729565,9.972901237710944
17064.91190944882,-0.023929082,-2.234976,9.719993,9.97366303028082
17083.0,-0.019143265,-2.2110472,9.696064,9.944986338719561
17100.735728346455,0.014357449,-2.1775463,9.686492,9.92824462284494
17118.82381889764,0.011964541,-2.2325833,9.67692,9.931130450662717
17136.91190944882,-0.019143265,-2.2206187,9.703242,9.954115690805917
17155.0,-0.047858164,-2.2301903,9.652991,9.907384842841047
17172.735728346455,0.009571632,-2.2062612,9.736743,9.983578734442554
17190.82381889764,-0.016750356,-2.2086542,9.70085,9.949116778493645
17208.91190944882,-0.016750356,-2.215833,9.67692,9.927385211862948
17227.0,-0.067001425,-2.1942968,9.643419,9.890144470481879
17244.735728346455,-0.023929082,-2.2206187,9.652991,9.905147917009419
17262.82381889764,0.021536173,-2.2254045,9.696064,9.948193106663327
17280.91190944882,-0.05025107,-2.2277975,9.652991,9.906858337390487
17299.0,-0.055036888,-2.2612982,9.729565,9.989040679544205
17317.735728346455,0.03828653,-2.1464386,9.739136,9.972935101987048
17335.82381889764,0.021536173,-2.1990826,9.712814,9.958673801614662
17353.91190944882,-0.0598227,-2.268477,9.722385,9.98370355845912
17372.0,0.019143265,-2.268477,9.708028,9.969561776372514
17390.735728346455,0.023929082,-2.2254045,9.708028,9.959859709773507
17408.82381889764,-0.035893623,-2.21344,9.696064,9.945564945133487
