IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,IMF_10,IMF_11,IMF_12,IMF_13,timestamp
0.017153204724649044,-0.017256528909041394,-0.03191687264880131,-0.11205578066831798,-0.002318531243903014,-0.10146455710205868,0.10192204149360294,0.06304200285545918,-0.21647489465644848,0.02273932367739434,-0.0077038513758503685,0.9760585228488375,-1.0420126365574083,1275896.899448345
-0.0240660637460199,-0.02531582469910423,-0.05400043164609344,-0.1205211420436467,-0.0036264130878885677,-0.10249886276911496,0.10270914153373574,0.06315236998934169,-0.21657370916187815,0.022514471755205545,-0.007609256064573222,0.9761241867355483,-1.0419359243573987,1275898.05667001
0.011699253962551791,-0.04832816589526022,-0.0686894573360063,-0.12449280546541727,-0.0045911081908100405,-0.10354972030413874,0.10344362028876426,0.06325223847298297,-0.216675767883622,0.022290086220001774,-0.007514930483769769,0.9761897852945689,-1.041859186241732,1275899.213891675
0.0064928624693463355,-0.08377846700235811,-0.07363180926918754,-0.1233713033076468,-0.005190628780542529,-0.10461549113293353,0.1041247361264522,0.06334153537150422,-0.2167810813785947,0.02206616777716299,-0.007420874560892967,0.9762553183395283,-1.0417824222137242,1275900.37111334
0.0007263291260302952,-0.1051005551382185,-0.0667402082474748,-0.11683483271159278,-0.005418640866607645,-0.1056940934493965,0.10475173386302095,0.0634201845943999,-0.21688965704808325,0.02184271713206898,-0.007327088223395482,0.9763207856840521,-1.0417056322766898,1275901.528335005
-0.018998823478700556,-0.09921350810034689,-0.046969693319982846,-0.10558958937127956,-0.005299398559907047,-0.10678174331112378,0.10532385652247127,0.06348810671319449,-0.21700149895540544,0.0216197349900995,-0.007233571398730192,0.9763861871417673,-1.0416288164339427,1275902.68555667
0.012199561513609548,-0.04956239212619923,-0.018185045406773844,-0.09060234373132997,-0.004872017897153799,-0.1078704240581639,0.10584034712880307,0.06354522015939995,-0.2171166090238659,0.021397222056634448,-0.007140324014349897,0.9764515225263001,-1.041551974688797,1275903.842778335
0.004393843584082329,0.00680584906432963,0.013585811628491163,-0.0728411539663398,-0.004180448006024116,-0.1089483804062574,0.10630044870601688,0.06359144214295039,-0.21723498795519208,0.021175179037053623,-0.007047345997707354,0.9765167916512781,-1.0414751070445678,1275905.0
-0.01126371537412103,0.06282410835483267,0.04200961490662373,-0.05327406782537006,-0.003270451733680565,-0.11000205377719256,0.10670340427811292,0.06362668759306096,-0.21735663417039203,0.020953606636736965,-0.0069546372762555615,0.9765819943303272,-1.0413982135045696,1275906.899448345
0.00012350844321526975,0.1004098600242654,0.06084435824201896,-0.032869133057482264,-0.0021887662021430544,-0.11101691131790067,0.10704845686909152,0.06365086810445593,-0.21748154275598297,0.02073250556106424,-0.006862197777447014,0.9766471303770742,-1.0413212940721162,1275908.05667001
0.01916872858407475,0.09689279462756244,0.06527839764230435,-0.012581865624718476,-0.000982782121922817,-0.11197776658682104,0.10733484950295291,0.06366389195925429,-0.21760970548587696,0.02051187651541522,-0.006770027428734801,0.9767121996051465,-1.041244348750523,1275909.213891675
-0.015990733144069902,0.05223029490737208,0.055823628763422284,0.006798578415362427,0.0002996299683974627,-0.11286895331432215,0.1075618250352123,0.0636656643519866,-0.2177411108779124,0.020291720205169814,-0.006678126157571602,0.9767772018281708,-1.041167377543104,1275910.37111334
0.0028110332539091794,8.543835535647465e-05,0.036968321550299915,0.02495468577954738,0.0016104371045960882,-0.11367464280513319,0.10772862252206894,0.06365609151172585,-0.21787574468515425,0.02007203733570782,-0.006586493891410202,0.9768421368597721,-1.0410903804531726,1275911.528335005
-0.0024994190077667765,-0.027032376081906687,0.013864372255725628,0.041652302621281806,0.002901424014590724,-0.11437877459665084,0.10783445499008182,0.0636351040607547,-0.21801359090223604,0.01985282861240911,-0.0064951305577035595,0.976907004513579,-1.0410133574840452,1275912.68555667
0.007728023259027186,-0.0468889443694111,-0.008738230459598359,0.056612098476271376,0.004124347941587105,-0.11496484300806105,0.10787847080692683,0.06360269811185834,-0.21815463294141832,0.019634094740653488,-0.006404036083904353,0.9769718046032184,-1.0409363086390357,1275913.842778335
-0.008599345938531087,-0.06350179548760801,-0.027480636922319692,0.06954413532306623,0.005232685027677464,-0.11541656953006955,0.1078597700925373,0.0635589248049614,-0.21829885398081364,0.019415836425820746,-0.006313210397465356,0.9770365369423151,-1.0408592339214573,1275915.0
-0.0005733344838194253,-0.053082645452556,-0.040196755789053205,0.08018661337841808,0.006183547310358822,-0.11571832304322988,0.1077774408793597,0.06350386777191355,-0.21844623709060065,0.019198054373290738,-0.006222653425839513,0.9771012013444976,-1.0407821333346259,1275915.899448345
0.011796184211009295,-0.043933093593749736,-0.043868332466183164,0.0883919557667426,0.006938562095029837,-0.11585536784100557,0.10763060488479144,0.06343761972645197,-0.21859676527847377,0.018980749288443344,-0.006132365096479581,0.9771657976233921,-1.0407050068818555,1275917.05667001
-0.016210004548210623,-0.04198167289539835,-0.038157397971632895,0.09423822412345681,0.007465941754150526,-0.11581451814660484,0.10741846882241368,0.06336027527392572,-0.21875042153997082,0.018763921876658405,-0.006042345336838426,0.9772303255926253,-1.0406278545664607,1275918.213891675
0.010759705817932154,-0.023945347371838628,-0.027124967808288013,0.09802725480074917,0.007739277878030402,-0.11558463314923544,0.10714042429779694,0.06327192940058099,-0.21890718887062924,0.01854757284331568,-0.005952594074368636,0.9772947850658228,-1.0405506763917551,1275919.37111334
-0.007080244910677248,-0.006527352741084045,-0.014313731123942476,0.10016025998259863,0.00773532525506897,-0.11515709179393399,0.10679615576295724,0.06317267712028297,-0.21906705026598697,0.018331702893795043,-0.005863111236523272,0.9773591758566138,-1.0404734723610551,1275920.528335005
0.01619869677024803,-0.00521175992226094,-0.0011745555554876566,0.10105283622542065,0.00743257428790653,-0.11452606856626432,0.10638572318956505,0.06306261344689672,-0.21922998872158164,0.018116312733476338,-0.005773896750755029,0.9774234977786228,-1.0403962424776727,1275921.68555667
-0.017766586996281326,-0.006936822097296092,0.011063164844274694,0.1011084573282975,0.00680990941530666,-0.11368814070564702,0.10590959806434667,0.0629418333942875,-0.21939598723295092,0.017901403067739376,-0.005684950544516771,0.9774877506454773,-1.040318986744924,1275922.842778335
0.0011197401881546446,0.011512462955312195,0.020346442095716413,0.10069243814488282,0.005851066450410605,-0.11264147095313354,0.10536862921469903,0.06281043197632029,-0.2195650287956325,0.017686974601963987,-0.0055962725452612175,0.9775519342708041,-1.040241705166123,1275924.0
0.01276870101416706,0.024368351178619033,0.02367664618572891,0.10012513347274336,0.004552365543617976,-0.11138506274851373,0.10476388390532126,0.0626685042068602,-0.21973709640516426,0.017473028041530073,-0.0055078626804413,0.977616048468229,-1.0401643977445836,1275924.899448345
-0.013294379876322284,0.018073398472223102,0.019416297813733725,0.0995930161859381,0.0029282622285463473,-0.10991872378755156,0.10409652757679118,0.06251614509977221,-0.21991217305708363,0.01725956409181736,-0.005419720877509723,0.9776800930513817,-1.040087064483623,1275926.05667001
0.007678729321945155,0.004013713251372987,0.009630543962276627,0.09896982820380848,0.0010153475468901417,-0.10824298532995952,0.10336775871816672,0.06235344966892181,-0.2200902417469287,0.017046583458205675,-0.00533184706391934,0.9777440678338847,-1.0400097053865514,1275927.213891675
-0.0028144908205304207,-0.004920609766413064,-0.0020818759550233594,0.09800022479717706,-0.0011334331428850702,-0.10635868162399491,0.10257878364021293,0.062180512928173524,-0.22027128547023667,0.016834086846074944,-0.0052442411671229094,0.9778079726293674,-1.0399323204566862,1275928.37111334
-0.009698572809584619,-0.009252666888745431,-0.011789673151743512,0.09642936991450345,-0.0034609313293642308,-0.10426700854238458,0.10173081317623812,0.06199742989139303,-0.2204552872225457,0.016622074960804974,-0.005156903114573415,0.9778718072514566,-1.0398549096973415,1275929.528335005
0.013754871981648492,-0.0029179657835684014,-0.016189119885384236,0.09399740912501632,-0.005910044154361933,-0.10196924762844391,0.1008250591341563,0.061804295572444955,-0.22064222999939326,0.016410548507775603,-0.005069832833723469,0.9779355715137773,-1.0397774731118306,1275930.68555667
-0.00832169574220375,-0.004702180262018594,-0.013811901873037491,0.09051153644117045,-0.008426677400748565,-0.09946671270263731,0.09986273332188146,0.061601204985194766,-0.22083209679631724,0.01619950819236658,-0.0049830302520259655,0.9779992652299582,-1.0397000107034693,1275931.842778335
0.0028099448067626528,-0.005025663582646201,-0.006838694649811965,0.08593024786194531,-0.010961939196158201,-0.09676090804503472,0.09884504754732733,0.06138825314350728,-0.22102487060885506,0.015988954719957784,-0.0048964952969336745,0.9780628882136245,-1.039622522475571,1275933.0
-0.01115567093128154,0.0008378324751024686,0.0008362367379153164,0.08025107858244312,-0.013468584402413702,-0.09385365701774581,0.097773213618408,0.0611655350612478,-0.22122053443254475,0.015778888795929168,-0.0048102278958995015,0.9781264402784038,-1.039545008431451,1275933.899448345
0.016731305796334393,0.009425304479089767,0.005595876753511709,0.07337582278405538,-0.01589510396409967,-0.09074701705595611,0.0966484433430374,0.06093314575228112,-0.22141907126292365,0.015569311125660448,-0.004724227976376139,0.9781899212379224,-1.0394674685744234,1275935.05667001
-0.0007667016072535099,-0.0007050736245116007,0.006337523689690306,0.06496056788280984,-0.01818821892136234,-0.0874431745920511,0.09547194852912946,0.06069118023047294,-0.22162046409553,0.015360222414531374,-0.004638495465816386,0.9782533309058071,-1.0393899029078029,1275936.213891675
-0.019895710622262898,-0.008975818926988226,0.00619044428620915,0.054494059507303676,-0.02029495755156777,-0.08394470355999534,0.09424494098459806,0.06043973350968747,-0.2218246959259008,0.015151623367921911,-0.004553030291673173,0.9783166690956845,-1.0393123114349034,1275937.37111334
