IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,IMF_10,IMF_11,IMF_12,IMF_13,IMF_14,timestamp
0.01729412419623901,0.006675019954366978,-0.014921083454906236,-0.015158067930067581,-0.012523705924199284,-0.01607372278567555,-0.3103700582256494,-0.07402534704039865,-1.0105637426386544,-1.3469806055019276,-1.361201882287088,2.36191114356777,0.6774974787886706,0.17345670988492942,1301236.687572338
-0.00794014227980528,0.002470765180877874,-0.014985563976212975,-0.020379930926844446,-0.008220193784443573,-0.0127196244052759,-0.3088186232773655,-0.0727529825620861,-1.006221533656313,-1.3502537027170727,-1.3623216509014182,2.362244483452467,0.6775236006945314,0.17346215976237112,1301237.843786169
-0.0044319847765698995,-0.0014139035206463786,-0.013445698312041203,-0.02335365459816332,-0.0036687084524126413,-0.009230459562228076,-0.3070850451576979,-0.07146229568189313,-1.00188045115884,-1.3535236807072446,-1.3634397501234274,2.3625770934290786,0.6775495887880988,0.17346761043739664,1301239.0
-0.005272978828646984,-0.002045697492104304,-0.011464193413217394,-0.023744883768650322,0.0010490814607997548,-0.005644354767932062,-0.30517054770627516,-0.07015350369886333,-0.9975405244577354,-1.3567905367795665,-1.3645561780693527,2.3629089731802435,0.6775754430347775,0.1734730619099329,1301239.9065031828
0.011507851921878032,0.003012700421555242,-0.009263842700585851,-0.02166093902251534,0.005823889184247725,-0.0019994365337919233,-0.30307635476272055,-0.06882682391204209,-0.9932017828645022,-1.3600542682411547,-1.365670932855438,2.363240122388598,0.6776011633999712,0.17347851417990942,1301241.062717014
-0.006858871514550792,-0.0011707925766597307,-0.005424489601824699,-0.017654370338370945,0.010527262647732107,0.0016661686287908536,-0.30080369016666103,-0.06748247362047277,-0.9888642556906391,-1.363314872399136,-1.3667840125979107,2.363570540736774,0.6776267498490848,0.17348396724725343,1301242.218930845
-0.007526786803298904,-0.005652942226148286,0.001350423192244599,-0.012417829200155384,0.01502139216774226,0.0053143342084140295,-0.2983537777577217,-0.06612067012320078,-0.9845279722476475,-1.3665723465606274,-1.367895415413022,2.3639002279074175,0.6776522023475209,0.17348942111189278,1301243.3751446758
0.011086946753152556,0.0012137786727308428,0.010539623737048595,-0.006517271732204286,0.01916693065299157,0.008906933693674074,-0.295727841375528,-0.06474163071927,-0.9801929618470282,-1.369826688032754,-1.369005139416997,2.3642291835831535,0.6776775208606858,0.17349487577375408,1301244.531358507
-0.004812967491862804,-0.00022615228488397036,0.019525808706796592,-0.00027861588507333213,0.022824411168316374,0.012405840573170575,-0.2929271048597062,-0.06334557270772445,-0.9758592538002823,-1.3730778941226345,-1.3701131827260788,2.364557407446623,0.6777027053539824,0.17350033123276634,1301245.687572338
-0.010114202543289815,-0.0010848407874738725,0.024971866620553312,0.006066118494334028,0.025853725894214623,0.015772938913232126,-0.28995279204988145,-0.06193271338760889,-0.9715268774189099,-1.3763259621373918,-1.3712195434565053,2.3648848991804625,0.6777277557928162,0.17350578748885767,1301246.843786169
0.017138428781726812,0.009335603998535398,0.02340890821163319,0.012227413059135965,0.028114418891213314,0.01897018047603056,-0.286806126785679,-0.060503270057967205,-0.967195862014412,-1.3795708893841443,-1.3723242197245162,2.3652116584673077,0.6777526721425905,0.17351124454195507,1301248.0
-0.012066587385813276,-0.0017505092100020172,0.012866523125880588,0.017720344797372296,0.02946698773006502,0.021959772434638158,-0.2834883329067249,-0.059057460017844586,-0.9628662368982899,-1.3828126731700183,-1.3734272096463427,2.3655376849897927,0.6777774543687097,0.17351670239198583,1301248.9065031828
0.002290732334144543,-0.0004369058293180437,-0.0034429314292851528,0.021979612085035734,0.02977223351433993,0.024705066363810993,-0.28000063425264526,-0.05759550056628417,-0.9585380313820435,-1.3860513108021308,-1.3745285113382297,2.365862978430557,0.6778021024365787,0.17352216103887955,1301250.062717014
0.006026880652206643,-0.0028217434133037942,-0.019259432888395385,0.024592312539926043,0.028889649553649373,0.027173879839516184,-0.2763442546630655,-0.0561176090023316,-0.9542112747771737,-1.3892867995876053,-1.3756281229164093,2.3661875384722326,0.6778266163116007,0.1735276204825622,1301251.218930845
-0.0053235892933917684,-0.0065456881495743096,-0.029600027569440236,0.025206952821696486,0.026710004716244486,0.02934436292678043,-0.2725204179776112,-0.054624002625030525,-0.9498859963951815,-1.3925191368335623,-1.3767260424971246,2.3665113647974607,0.6778509959591814,0.17353308072296256,1301252.3751446758
-3.082132834329588e-06,-0.009922639845576781,-0.031653687594601784,0.023441065199688825,0.023271198512759297,0.031201926631001877,-0.2685303480359068,-0.053114898733424974,-0.9455622255475682,-1.3957483198471237,-1.37782226819661,2.3668344570888746,0.6778752413447232,0.17353854176000816,1301253.531358507
-0.006183954260488663,-0.01584690696046495,-0.0255466139924435,0.019196721645279677,0.018769633618155916,0.032734028413489456,-0.26437526867757966,-0.051590514626560016,-0.9412399915458335,-1.3989743459354098,-1.3789167981311032,2.3671568150291082,0.6778993524336325,0.17354400359362632,1301254.687572338
0.007439037699298009,-0.004096074534165214,-0.013291525718978915,0.012968185681067224,0.013461212154855781,0.03392833357003854,-0.2600564078372213,-0.05005106760347998,-0.9369193237014783,-1.4021972124055428,-1.3800096304168445,2.3674784383008025,0.6779233291913122,0.17354946622374626,1301255.843786169
-0.0012475103065658385,-0.0006580067981836074,0.0028765574252779184,0.005444632571562851,0.007612556419079947,0.03477254325375605,-0.25557503375762347,-0.04849677496322833,-0.9326002513260041,-1.405416916564644,-1.3811007631700671,2.367799326586588,0.6779471715831668,0.17355492965029412,1301257.0
0.005522487069414603,0.0001983061677924137,0.019151208147558704,-0.002638652445071791,0.0014912647073461482,0.03525453165113333,-0.25093262974906044,-0.04692785400485036,-0.928282803730911,-1.408633455719834,-1.3821901945070152,2.3681194795691063,0.6779708795746008,0.17356039387319905,1301257.9065031828
-0.018233182978110236,0.017937955796415016,0.03229508625050336,-0.010496254585581264,-0.004635010498104611,0.03536297716755065,-0.24613153752641462,-0.0453445220273903,-0.9239670102276999,-1.411846827178235,-1.3832779225439185,2.368438896930988,0.677994453131018,0.17356585889238865,1301259.062717014
0.028288574403141382,0.031727603251125155,0.040241993816932164,-0.017319178735307826,-0.010498598474260854,0.03508845968457917,-0.24117601852153359,-0.04374699632989182,-0.919652900127872,-1.4150570282469686,-1.3843639453970236,2.3687575783548764,0.6780178922178239,0.17357132470779013,1301260.218930845
-0.013381296397636416,0.0307822818776975,0.03906129913443947,-0.022466549968481034,-0.015832078975757828,0.0344236326395096,-0.2360720249794708,-0.042135494211400115,-0.9153405027429272,-1.418264056233155,-1.3854482611825614,2.3690755235234016,0.6780411968004206,0.17357679131933018,1301261.3751446758
-0.0051838076327541055,0.014522290443914055,0.024612260078623605,-0.025527914661567414,-0.020368815611722716,0.033363118791102264,-0.2308261716785266,-0.04051023297095897,-0.9110298473843667,-1.421467908443916,-1.386530868016774,2.369392732119202,0.6780643668442143,0.17358225872693941,1301262.531358507
-0.01808231367624936,0.026350763112198545,-0.002600209513839828,-0.0260202594832337,-0.023848747244936127,0.03190401156713521,-0.22544537775415674,-0.03887142990761293,-0.9067209633636916,-1.4246685821863727,-1.3876117640158951,2.369709203824912,0.678087402314609,0.1735877269305433,1301263.687572338
0.04063232424176749,-0.0009978376287619343,-0.02810458875772653,-0.023382836300918797,-0.0260623881098442,0.030047834075916054,-0.21993667997064914,-0.03721930232040654,-0.9024138799924021,-1.427866074767647,-1.3886909472961657,2.3700249383231697,0.6781103031770079,0.1735931959300704,1301264.843786169
-0.0008676624915192379,-0.04730349045069019,-0.04222713116134212,-0.016934786909813936,-0.0269398328230352,0.02780322493036608,-0.2143071373503664,-0.03555406750838401,-0.8981086265819989,-1.4310603834948605,-1.3897684159738235,2.3703399352966112,0.678133069396817,0.17359866572544855,1301266.0
-0.04191470019879226,-0.0630813158241961,-0.03733423584632977,-0.006511881944729035,-0.026505265397675955,0.02518389078903591,-0.20856381360300957,-0.03387594277058924,-0.8938052324439834,-1.4342515056751326,-1.3908441681651047,2.3706541944278707,0.6781557009394392,0.1736041363166059,1301267.9065031828
0.030740306927365527,-0.0066190565468139465,-0.010733647443988385,0.005803762580757665,-0.024809107548742385,0.02221456790783956,-0.20271377324858628,-0.03218514540606699,-0.8895037268898565,-1.4374394386155875,-1.3919182019862475,2.3709677153995874,0.6781781977702785,0.1736096077034704,1301269.062717014
0.024397182260929854,0.058482579166746186,0.021461036818274586,0.017275521099792687,-0.02191836325920509,0.01893658761402134,-0.1967640936104397,-0.03048189271386202,-0.8852041392311177,-1.4406241796233437,-1.392990515553488,2.371280497894392,0.6782005598547403,0.17361507988596844,1301270.218930845
-0.021956745294103085,0.0624319235329295,0.040204164484067634,0.025142177313333302,-0.017908085309201825,0.015399415297495054,-0.19072193727741668,-0.0287664019930179,-0.8809064987792681,-1.4438057260055246,-1.394061106983067,2.371592541594925,0.6782227871582287,0.17362055286402944,1301271.3751446758
0.015847745033892476,0.02366036037941567,0.036838805150404046,0.02710614237597598,-0.012857737516596371,0.01165423660152755,-0.1845946690398997,-0.027038890542579498,-0.8766108348458094,-1.4469840750692502,-1.395129974391223,2.3719038461838244,0.678244879646147,0.17362602663758012,1301272.531358507
-0.014128526275085165,-0.007981609575237508,0.01796044980324454,0.02304162726769012,-0.006908617299844145,0.007752624841450122,-0.17838994557331397,-0.02529957566159103,-0.8723171767422416,-1.450159224121643,-1.39619711589419,2.3722144113437214,0.678266837283901,0.17363150120654836,1301273.687572338
0.00684779317203587,-0.03779666052321953,-0.0067360986050262715,0.014565642579547677,-0.00041559065725455793,0.0037464119518720775,-0.172115682172363,-0.023548674649097035,-0.8680255537800654,-1.4533311704698237,-1.3972625296082082,2.372524236757255,0.6782886600368935,0.17363697657086305,1301274.843786169
-0.016960639090520483,-0.045738188488352094,-0.02774114457242153,0.003655036502511286,0.006173762953850187,-0.00031240162521017716,-0.16577996263913736,-0.021786404804141204,-0.8637359952707822,-1.4564999114209132,-1.3983262136495143,2.3728333221070597,0.6783103478705297,0.17364245273045098,1301276.0
0.023744269958682857,-0.04125477360267494,-0.03640256747117333,-0.007694677143181015,0.012391521942096948,-0.0043717279615259836,-0.15939095826200075,-0.020012983425768394,-0.8594485305258921,-1.4596654442820334,-1.3993881661343481,2.3731416670757737,0.6783319007502132,0.17364792968524032,1301276.9065031828
-0.022367052083933553,-0.0383278437021914,-0.02923086857351908,-0.017559379800703084,0.01776749500850922,-0.008379621521615175,-0.1529566979365073,-0.018228627813023153,-0.8551631888568959,-1.462827766360305,-1.4004483851789444,2.3734492713460305,0.6783533186413495,0.17365340743515825,1301278.062717014
0.01110967313985489,-0.0053694662829287245,-0.01154582691304644,-0.0243719119963647,0.021843316596816372,-0.01228450530435463,-0.1464848420238737,-0.01643355526494905,-0.8508799995752951,-1.4659868749628495,-1.4015068688995445,2.373756134600469,0.6783746015093418,0.1736588859801333,1301279.218930845
0.005795763737693519,0.03066191476051135,0.008061570706778405,-0.02698027356301209,0.02420537810686523,-0.01603564079831909,-0.13998226562616625,-0.014627983080591385,-0.8465989919925895,-1.4691427673967892,-1.4025636154123795,2.3740622565217206,0.6783957493195936,0.1736643653200939,1301280.3751446758
-0.005001627797381194,0.03651552024086164,0.021654440802959904,-0.02448601670362823,0.02461637278413738,-0.01958578799516566,-0.13345489723106502,-0.01281212855899405,-0.84232019542028,-1.472295440969244,-1.4036186228336955,2.374367636792427,0.6784167620375113,0.1736698454549653,1301281.531358507
0.007795447369345602,0.016761395548502558,0.023791397026780126,-0.016569414226161497,0.02323665802718172,-0.022901787301118522,-0.12690764651338746,-0.01098620899920116,-0.8380436391698677,-1.4754448929873378,-1.4046718892797245,2.374672275095222,0.6784376396284976,0.17367532638467825,1301282.687572338
-0.015495941604601245,0.0005553801693118252,0.014587118958952433,-0.004229342828152149,0.020358793328315975,-0.025968214519385302,-0.12034486630288259,-0.00915044170025801,-0.8337693525528533,-1.4785911207581892,-1.405723412866707,2.374976171112742,0.6784583820579573,0.17368080810915862,1301283.843786169
0.01370244373466992,-0.014895270105702036,-0.0005305330967354153,0.009543809274425311,0.01629108341903089,-0.028774386573096555,-0.11377076835468945,-0.007305043961207849,-0.8294973648807372,-1.4817341215889202,-1.40677319171088,2.3752793245276216,0.6784789892912948,0.17368629062833552,1301285.0
0.0011786288744639242,-0.018067604294558486,-0.014519154843284034,0.021115238922423254,0.011343476732330753,-0.03131001164220731,-0.10718952814305704,-0.00545023308109576,-0.8252277054650207,-1.484873892786653,-1.4078212239284806,2.3755817350224993,0.6784994612939138,0.17369177394213575,1301285.9065031828
-0.006266651742015658,-0.01990709262338981,-0.019457212537114826,0.02707034814952078,0.005827059880917005,-0.03356486457628973,-0.10060531503950904,-0.0035862263589649924,-0.8209604036172045,-1.4880104316585079,-1.4088675076357473,2.375883402280009,0.6785197980312194,0.17369725805048702,1301287.062717014
-0.013323636731723112,-0.005445970583264547,-0.012209914961074946,0.02564009926032389,5.7630000714576925e-05,-0.03552871250978618,-0.09402229607332638,-0.0017132410938612728,-0.8166954886487888,-1.4911437355116055,-1.40991204094892,2.3761843259827886,0.6785399994686151,0.1737027429533184,1301288.218930845
0.029887495015794803,0.00512621713164531,0.006917006621296127,0.018223144076962787,-0.005646580666168583,-0.0371912939957934,-0.08744461952245769,0.0001685054151718255,-0.8124329898712749,-1.4942738016530699,-1.4109548219842303,2.3764845058134716,0.6785600655715059,0.1737082286505559,1301289.3751446758
-0.029437691283964982,-0.013189895634752516,0.031039134165210428,0.007323531195927116,-0.010967891364193624,-0.0385424320612142,-0.0808763303407088,0.0020587958690898673,-0.808172936596163,-1.4974006273900202,-1.4119958488579223,2.376783941454698,0.678579996305295,0.17371371514212902,1301290.531358507
0.005374970701490771,-0.005102903970893323,0.04214683457702836,-0.004440212230699421,-0.01558878556351635,-0.03957240660875491,-0.0743210880717832,0.003957412968847881,-0.8039153581349541,-1.5005242100295784,-1.4130351196862327,2.3770826325891026,0.6785997916353876,0.1737192024279642,1301291.687572338
0.0002805908507529305,0.02562104734093717,0.034292469689385346,-0.014814447829354227,-0.019190703733105885,-0.0402732049217351,-0.06778188787995941,0.005864139415402398,-0.7996602837991497,-1.5036445468788662,-1.414072632585394,2.3773805788993174,0.6786194515271885,0.17372469050798972,1301292.843786169
0.009682418523293447,0.045547827565473646,0.011386089607639963,-0.02267908796082396,-0.02145146609869151,-0.040641543829570984,-0.0612611066929354,0.0077787579097083415,-0.7954077429002487,-1.5067616352450022,-1.4151083856716515,2.377677780067983,0.6786389759461007,0.17373017938213461,1301294.0
0.017572835734472703,0.021504517603089177,-0.019217729860841738,-0.02720021823033492,-0.022051280741393755,-0.04068213249898812,-0.05476083799480111,0.009701051152722134,-0.7911577647497542,-1.5098754724351122,-1.416142377061238,2.3779742357777356,0.6786583648575287,0.17373566905032495,1301294.9065031828
-0.010082884974679693,-0.030730992869284483,-0.04518994803148554,-0.027428955077786754,-0.020777081349077735,-0.04041294289326176,-0.04828322021111684,0.011630801845399021,-0.7869103786591652,-1.5129860557563142,-1.4171746048703935,2.37826994571121,0.6786776182268774,0.17374115951248875,1301296.062717014
-0.010896279585562364,-0.059398305511036704,-0.052352778332012975,-0.022274813034969834,-0.017801031711721003,-0.03985908629525161,-0.04183047028280913,0.013567792688694137,-0.7826656139399835,-1.51609338251573,-1.4182050672153543,2.37856490955104,0.6786967360195514,0.1737466507685549,1301297.218930845
-0.005163521579639216,-0.03398687780673712,-0.031143336851417514,-0.011940333972219273,-0.013525988478355835,-0.03904702287483714,-0.035404840079668175,0.015511806383563637,-0.7784234999037083,-1.5191974500204841,-1.4192337622123592,2.3788591269798687,0.6787157182009531,0.17375214281844975,1301298.3751446758
-0.002728974310543626,0.022714242694200908,0.00618616587790704,0.0010704807036530117,-0.008391000230991336,-0.03800326956668993,-0.029008598856825066,0.017462625630963628,-0.7741840658618424,-1.522298255577693,-1.4202606879776445,2.3791525976803234,0.6787345647364884,0.17375763566210287,1301299.531358507
0.019722265417191003,0.05938120301255587,0.040886978101933286,0.013731909688177274,-0.0028351155516357484,-0.03675433883317113,-0.02264402034172184,0.019420033131849184,-0.7699473411258855,-1.5253957964944809,-1.4212858426274482,2.379445321335044,0.6787532755915612,0.17376312929944088,1301300.687572338
0.0031559727045359772,0.04688910311654829,0.056931523213687565,0.023018231676883445,0.0027026169777024708,-0.035326742469214065,-0.016313378929229103,0.021383811587176366,-0.7657133550073384,-1.528490070077969,-1.4223092242780089,2.3797372976266677,0.678771850731576,0.17376862373039076,1301301.843786169
-0.017320150891012097,0.018057034982572964,0.05142505882840111,0.02658085605362002,0.007783265399790429,-0.033746992181514064,-0.010018949102453562,0.02335374369790008,-0.7614821368177018,-1.5315810736352764,-1.4233308310455666,2.380028526237831,0.6787902901219365,0.17377411895488243,1301303.0
0.005973372263683403,-0.00557919349498141,0.029300832064456474,0.0248639188025665,0.012022989660279074,-0.032041599676767715,-0.003763005344501341,0.02532961216497628,-0.7572537158684762,-1.5346688044735284,-1.4243506610463568,2.38031900685117,0.6788085937280475,0.173779614972842,1301304.9065031828
-0.00416196137250841,-0.008089146120222261,-0.0020805087219838807,0.019298336416653183,0.015283920831054584,-0.030237076661671854,0.00245217786152053,0.02731119968936085,-0.753028121471163,-1.537753259899843,-1.425368712396615,2.3806087391493165,0.6788267615153132,0.17378511178419828,1301306.062717014
0.011792046844744766,-0.017731511301604767,-0.032310171280826486,0.011288916277682548,0.017593877620081827,-0.028359934842923325,0.008624326032505876,0.02929828897200962,-0.7488053829372625,-1.540834437221343,-1.4263849832125823,2.380897722814912,0.6788447934491374,0.17379060938887766,1301307.218930845
0.0013144590854071011,-0.040124444355933354,-0.05251074729778564,0.002206660810898923,0.01901473197277132,-0.026436746889580056,0.01475116468534885,0.03129066271387795,-0.7445855295782757,-1.5439123337451504,-1.427399471610494,2.3811859575305894,0.6788626894949249,0.17379610778680957,1301308.3751446758
-0.01758206149806389,-0.036425730526569215,-0.05870546696749747,-0.006599405600127437,0.019610593475781857,-0.024494377617286785,0.02083041933694177,0.033288103615921286,-0.7403685907057032,-1.5469869467783834,-1.4284121757065904,2.3814734429789852,0.6788804496180798,0.17380160697792169,1301309.531358507
0.018941937970223078,-0.002638658282027615,-0.05290118652495497,-0.013992609382773673,0.01944537461813787,-0.022558704391033173,0.02685981550417884,0.03529039437909552,-0.736154595631046,-1.5500582736281656,-1.4294230936171086,2.3817601788427374,0.6788980737840065,0.17380710696214038,1301310.687572338
-0.009766154928665763,0.017959638835704474,-0.03924360442826316,-0.019437248343046967,0.01857666633801573,-0.02064845905492016,0.03283707870395383,0.037297317704356604,-0.7319435736658043,-1.5531263116016205,-1.4304322234582842,2.38204616480448,0.6789155619581089,0.17381260773939497,1301311.843786169
0.0061932339600183454,0.010369021278761882,-0.02192138935624105,-0.022750200683214764,0.017051325897555043,-0.01877166972784162,0.03875993445315993,0.03930865629265933,-0.7277355541214792,-1.5561910580058649,-1.431439563346356,2.3823314005468483,0.6789329141057915,0.17381810930961217,1301313.0
-0.007100345631025219,0.005563134185963116,-0.005985398787619647,-0.023827942817432193,0.014911509523306514,-0.016931736745937016,0.04462610826869086,0.04132419284495999,-0.7235305663095716,-1.5592525101480217,-1.4324451113975658,2.3826158857524824,0.6789501301924589,0.17382361167272017,1301313.9065031828
0.00472404217732795,0.010448302361429188,0.004642667384080145,-0.02264296836075707,0.012208454555119125,-0.015130647754680223,0.050433325667439785,0.04334371006221434,-0.7193286395415819,-1.5623106653352143,-1.4334488657281466,2.3828996201040162,0.6789672101835152,0.173829114828647,1301315.062717014
-0.004851956931313904,0.009813023057327565,0.009546047687418343,-0.019346005724908317,0.009027567825123673,-0.013369745769776151,0.05617931216630082,0.0453669906453779,-0.7151298031290116,-1.5653655208745616,-1.4344508244543386,2.383182603284087,0.6789841540443634,0.17383461877732034,1301316.218930845
0.006138006462775494,0.0063222627859747796,0.00993107240435021,-0.014438649950958575,0.005501694816752961,-0.011650010578540116,0.061861793282166816,0.04739381729540564,-0.7109340863833599,-1.5684170740731855,-1.4354509856923774,2.3834648349753262,0.6790009617404106,0.1738401235186681,1301317.3751446758
-0.0008487883844009136,-0.00808345775309299,0.00995090756823498,-0.008701903141157891,0.0017919071192379556,-0.009972260787810074,0.06747849453193236,0.04942397271325405,-0.7067415186161292,-1.5714653222382087,-1.4364493475585012,2.3837463148603746,0.6790176332370582,0.173845629052618,1301318.531358507
-0.010927365337547588,-0.010252405201386467,0.012843596312727076,-0.0028913404366195223,-0.0019386983539993888,-0.008337253928290933,0.07302714143249002,0.051457239599878635,-0.7025521291388194,-1.574510262676752,-1.437445908168949,2.384027042621868,0.6790341684997119,0.173851135379098,1301319.687572338
0.01440180126216602,0.0044027331236495175,0.01889199577201445,0.0025583660106018764,-0.005548973728444223,-0.006745744328973668,0.07850545950073333,0.05349340065623518,-0.6983659472629316,-1.5775518926959358,-1.4384406656399569,2.3843070179424397,0.6790505674937759,0.17385664249803515,1301320.843786169
-0.007890921634084766,0.005097753835619831,0.02447672194823836,0.0077101371544426546,-0.008918275519746773,-0.0051981591260232595,0.08391117425355604,0.05553223858327892,-0.6941830022999662,-1.5805902096028814,-1.4394336180877623,2.3845862405047256,0.679066830184655,0.17386215040935754,1301322.0
0.0012083566008301476,0.0038302029692322014,0.02690640276727344,0.01266554597622551,-0.011929004807473585,-0.0036939179398667752,0.08924201120785274,0.05757353608196553,-0.6900033235614246,-1.5836252107047109,-1.4404247636286092,2.384864709991369,0.6790829565377519,0.1738676591129934,1301323.9065031828
-0.0010310405171866403,-0.005040200431865742,0.02677327197791195,0.017222084029842613,-0.014457005038188985,-0.0022313283171313007,0.09449569588051522,0.059617075853250746,-0.6858269403588065,-1.5866568933085448,-1.4414141003787269,2.3851424260849963,0.6790989465184721,0.17387316860887106,1301325.062717014
0.0008976924973222579,-0.0031069264528147122,0.026528226780835874,0.02076481106881586,-0.016359222013004125,-0.0008066199421844968,0.09966995378843828,0.06166264059809033,-0.6816538820036134,-1.5896852547215055,-1.4424016264543573,2.3854193884682497,0.6791148000922194,0.17387867889691738,1301326.218930845
-0.0008514656453205814,0.0036195131844038385,0.02853631552900775,0.022679932854841305,-0.017500376596306818,0.0005881238154049507,0.10476251044851474,0.06371001301743998,-0.6774841778073458,-1.5927102922507146,-1.4433873399717365,2.385695596823763,0.6791305172243985,0.17388418997705954,1301327.3751446758
-0.0028879920375131938,0.011678197135061632,0.033122437251299014,0.022612534486722683,-0.01779059823083539,0.001966063576868527,0.10977109137763831,0.06575897581225508,-0.6733178570815046,-1.5957320032032907,-1.4443712390471062,2.3859710508341743,0.6791460978804134,0.1738897018492266,1301328.531358507
0.01688979887604796,0.0001648242252330439,0.03910187726291985,0.020513643348274015,-0.017208862806076763,0.003344595020333479,0.11469342209270313,0.06780931168349157,-0.6691549491375909,-1.5987503848863585,-1.4453533217967,2.3862457501821184,0.6791615420256679,0.1738952145133457,1301329.687572338
-0.017414584536501212,-0.02023977586458889,0.04468203113572735,0.01644255905910671,-0.015820282425348185,0.004739313878062686,0.11952722811060214,0.06986080333210487,-0.6649954832871047,-1.6017654346070374,-1.4463335863367581,2.386519694550232,0.6791768496255666,0.1739007279693453,1301330.843786169
0.005088608489140076,-0.020971512270696442,0.04917616431515494,0.010553272550585798,-0.013764502118205622,0.006159984043847282,0.12427023494822903,0.0719132334590508,-0.6608394888415471,-1.6047771496724488,-1.4473120307835168,2.386792883621149,0.6791920206455148,0.17390624221715256,1301332.0
-0.006451851465325451,-0.005755311282028324,0.053636027219176347,0.00321280293714294,-0.011212653706210383,0.007613940383120698,0.12892016812247714,0.07396638476528494,-0.6566869951124191,-1.6077855273897137,-1.4482886532532124,2.3870653170775054,0.679207055050915,0.17391175725669603,1301332.9065031828
