IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,timestamp
-0.22289097617409157,-0.25638722933212826,-3.0642366756429,-0.9777043149840279,0.6570810239764738,-1.5075504977188816,-0.17252982280895307,-0.5157318254607957,50533.82824427481
0.35773976752101244,-1.5258873060689093,-1.7994172121672076,-0.806531928660218,0.7031397067053173,-1.521455404342975,-0.17103649179015565,-0.5116275493421687,50551.9141221374
-0.644795412206788,-0.6982209797753116,-0.08427957843685153,-0.5398849552663232,0.7349137775010085,-1.5352487559231511,-0.16947913678762028,-0.5075063772502675,50570.0
0.838105044300121,1.0330707833946553,1.6181630666862206,-0.20883868488335167,0.7523212479153801,-1.5488755428978833,-0.16785995875890738,-0.5033684839015398,50587.74236641221
-0.8496283860246042,1.3576811971579146,2.8823558871930857,0.15553159240768138,0.7552799435172908,-1.562280569722661,-0.16618115866157948,-0.49921404401243225,50605.82824427481
0.6307633234337484,0.005283619754379496,3.3852354728707734,0.5221505865257701,0.743708274607197,-1.57540922558458,-0.16444493745319932,-0.4950432322993935,50623.9141221374
1.0504664542302817,-1.248799828700225,3.212755646615431,0.8608914774645818,0.7175297801567523,-1.5882120283419263,-0.16265349609132856,-0.49085622347887153,50642.0
0.7908892359052192,-1.8124208818712526,2.546545257993636,1.1484438443433163,0.6766693278011499,-1.6006408245165293,-0.16080903553353026,-0.4866531922673136,50659.74236641221
-0.8252097108009745,-1.4276530606904163,1.5410360872562276,1.374535811663029,0.6210517851755778,-1.6126474606302146,-0.15891375673736555,-0.4824343133811679,50677.82824427481
-1.7419004619871623,-0.12141484642862578,0.31854095300577395,1.5319180227515672,0.5506020199152323,-1.624183783204811,-0.15696986066039792,-0.4781997615368811,50695.9141221374
-1.407289783485526,1.6012907818052258,-0.9021176385838512,1.6131193562201704,0.4654666643719126,-1.635201638762145,-0.15497954826018936,-0.47394971145090187,50714.0
1.1260438694233816,2.577269401376352,-1.8931023083645133,1.6095612216949193,0.3668998198825826,-1.6456528738240477,-0.15294502049430164,-0.46968433783967783,50732.74236641221
1.6651654728191867,1.452050224908639,-2.524451103806926,1.511561623610395,0.2572589929756997,-1.655489334912345,-0.1508684783202976,-0.46540381541965664,50750.82824427481
-1.4596232935880817,-1.4850985827693175,-2.750876488216918,1.3092181562824485,0.1391221002984532,-1.6646628685488645,-0.14875212269573848,-0.46110831890728593,50768.9141221374
1.2525021050045377,-2.92382406279701,-2.5485981064409686,0.9981152864427403,0.015067058498029404,-1.6731253212554327,-0.14659815457818778,-0.4567980230190138,50787.0
-0.9870254496688493,-1.6044367266678599,-1.9420306722260954,0.5979685631462575,-0.11232821577838457,-1.680828539553879,-0.1444087749252071,-0.452473102471287,50805.74236641221
-0.8362611506519949,-0.32213386478859546,-1.0660660886843496,0.1427147785041844,-0.24048580588360327,-1.6877243702069296,-0.1421861844534619,-0.44813373198055384,50823.82824427481
1.606117857359841,0.23485267066276527,-0.08184383816508752,-0.3315256827121973,-0.36682779517043906,-1.6937646318696848,-0.13993261198723944,-0.4437800862632629,50841.9141221374
-2.102185826967385,1.0959472841469984,0.8494965969823334,-0.78863243573161,-0.48877626699170534,-1.6989011094909823,-0.13765032005709363,-0.4394123400358602,50860.0
-2.241032163206003,2.218287738363164,1.5668157344085485,-1.1924850957827633,-0.6037533047002182,-1.7030858882992086,-0.13534127091402864,-0.435030668014795,50877.74236641221
2.9403112383224186,2.553161058555519,1.9132996447942758,-1.5094361429204184,-0.7091809916487885,-1.706271135860437,-0.13300734447135956,-0.4306352449165152,50895.82824427481
-3.0810119279822934,1.0428363002785532,1.7994569828757903,-1.7197278762865122,-0.8024814111902335,-1.7084090197407416,-0.13065042064240126,-0.426226245457465,50913.9141221374
-2.960353064065998,-0.8554418213805772,1.3402034441606374,-1.8220688989812381,-0.88107664667736,-1.709451707506203,-0.12827237934046787,-0.4218038443540972,50932.0
-1.852779995761783,-1.8580733795997182,0.7004750960916477,-1.8191661738878429,-0.9423887814629845,-1.7093513667228928,-0.12587510047887435,-0.4173682163228575,50949.74236641221
1.8643705967795356,-1.5449644569305563,0.034288969803230714,-1.7131632563141608,-0.9844033064753407,-1.7080602256351078,-0.12346040329271389,-0.4129195360801918,50967.82824427481
1.3805600194401386,-0.3039003942609008,-0.5477425312671023,-1.503950071266353,-1.0073593429443102,-1.7055308197480512,-0.12102979975617553,-0.4084579783425507,50985.9141221374
0.5332857876754237,0.8845597241090541,-0.9448399698426512,-1.1908531361751753,-1.0120511202621274,-1.7017243826174535,-0.11858440320599518,-0.40398371782637965,51004.0
1.8051898498433507,0.9336724984630064,-1.0572940078567308,-0.7779414867478301,-0.9992376421582729,-1.6966377570784736,-0.11612494336222576,-0.3994969292481282,51022.74236641221
1.6335914794709137,0.16736166824446885,-0.84044417699586,-0.29121625326716183,-0.9696615009074534,-1.6902842771882158,-0.11365207017775406,-0.39499778732424207,51040.82824427481
-1.7364915714882885,-0.5270771348499378,-0.45049257547038285,0.22673082982809556,-0.9240632607739475,-1.682679305014206,-0.11116643360546606,-0.39048646677117116,51058.9141221374
-1.5054734672590113,-0.5795617895118,-0.07275175345423794,0.7303460066293698,-0.8631834860220388,-1.6738382026239755,-0.10866868359824888,-0.3859631423053617,51077.0
-0.26717409229635264,-0.09223287648124338,0.2090245611575306,1.1740755212280707,-0.7877627409160054,-1.663776332085053,-0.10615947010898945,-0.3814279886432622,51094.74236641221
0.3305151502777602,0.45326348310665865,0.3644236995316492,1.5123656177156113,-0.6985415897201245,-1.652509055464966,-0.10363944309057382,-0.3768811805013198,51112.82824427481
1.2762123674046313,0.5831136664188044,0.37321968574846276,1.7012608389045953,-0.59626059669868,-1.6400517348312467,-0.101109252495889,-0.37232289259598284,51130.9141221374
0.5619850539432762,0.1426795268250074,0.24660190171430213,1.7129600056609984,-0.4816603261159471,-1.6264197322514218,-0.09856954827782158,-0.3677532996436984,51149.0
-0.8902647773950583,-0.4302374444061558,0.07592525791796421,1.5642422915512397,-0.3557094792701023,-1.6116284097930194,-0.09602098038925767,-0.3631725763609149,51166.74236641221
0.6718449496082914,-0.6150965844483318,-0.041996990468294686,1.2974650679843531,-0.22035553505058736,-1.5956931295235721,-0.09346419878308446,-0.3585808974640789,51184.82824427481
-0.4473406539880994,-0.15390225165964297,-0.046725014952096876,0.9585125742506222,-0.07803902720365331,-1.5786292535106063,-0.09089985341218852,-0.35397843766963977,51202.9141221374
0.10341656827871307,0.4151504377245273,-0.003888488220159452,0.5856811927480402,0.06873328106872391,-1.5604521438216497,-0.08832859422945578,-0.3493653716940446,51221.0
0.12166848163545964,0.3437289412045421,0.002667884526013674,0.19627025588985528,0.2174546265645724,-1.5411771625242334,-0.08575107118777395,-0.3447418742537404,51238.74236641221
-0.1459917256991295,-0.21774502970174703,-0.08243901338840219,-0.20425096944685456,0.36561824608191984,-1.5208196716858866,-0.08316793424002904,-0.3401081200651757,51256.82824427481
0.36510332031831894,-0.5657931423032233,-0.14168254823407386,-0.6301703737870744,0.510717376418792,-1.4993950333741388,-0.0805798333391077,-0.3354642838447977,51274.9141221374
0.5962120003255796,-0.05683153790335583,-0.026293312084923446,-1.0877611544523513,0.6502452543732141,-1.476918609656517,-0.07798741843789675,-0.3308105403090541,51293.0
-1.2899352490100218,0.9687065736399755,0.3264958725378578,-1.5270374657921024,0.7816951167432135,-1.4534057626005512,-0.07539133948928212,-0.32614706417439404,51311.74236641221
1.8948461025973804,0.7385384044990719,0.742482059062741,-1.8653472537541294,0.9025602003268169,-1.4288718542737708,-0.07279224644615162,-0.32147403015726317,51329.82824427481
-2.3474853146821806,1.4319671389581659,0.7532080534204755,-2.0308078887846097,1.0103337419220495,-1.4033322467437044,-0.07019078926139084,-0.3167916129741103,51347.9141221374
2.448398352044767,2.053410361838704,0.2220467950783261,-2.015967832995757,1.1030034131958053,-1.3768023020778803,-0.06758761788788675,-0.312099987341384,51366.0
-2.1851481962314745,-0.9107120517930737,-0.8055464457592959,-1.8351527570540362,1.1805346252904607,-1.3492973823438292,-0.06498338227852625,-0.307399327975531,51383.74236641221
1.7762602227230622,-3.1537906426372113,-1.8527221497308384,-1.5042001811293,1.2433872242172546,-1.3208328496090795,-0.062378732386195665,-0.3026898095929969,51401.82824427481
-1.374840895260345,-3.0001132580323144,-2.39859883616846,-1.0397939936564395,1.2920210559874292,-1.2914240659411602,-0.05977431816378157,-0.2979716069102335,51419.9141221374
-0.7682702048761403,-3.3891903040226636,-2.212730882997132,-0.4652104152461384,1.3268959666122244,-1.2610863934075998,-0.05717078956417059,-0.2932448946436855,51438.0
0.7961273902802782,-4.338201077660377,-1.3035102235053495,0.1826005287632406,1.3484718021028825,-1.2298351940759276,-0.05456879654024941,-0.2885098475098014,51455.74236641221
3.078932977956592,-4.474944435681949,0.04001423647534579,0.8634819539176707,1.357208408470645,-1.1976858300136723,-0.05196898904490465,-0.28376664022503206,51473.82824427481
2.3718505570347146,-2.7730120222580084,1.5530931674133175,1.5372769757631257,1.3535644148244845,-1.1646524463860952,-0.049372017031023036,-0.2790154475058201,51491.9141221374
-7.384878797050594,0.39442438248005246,3.053692899184848,2.163828709845579,1.3379935826642932,-1.130744320749376,-0.04677853045149098,-0.27425644406861655,51510.0
-9.191811853867181,3.7417574884167184,4.376128441652946,2.702980271711005,1.3109484565876957,-1.095969513757426,-0.04418917925919544,-0.26948980462986755,51528.74236641221
-10.185079798148232,6.768829477327526,5.35484194795491,3.1145747769053784,1.2728815811923178,-1.0603360860641597,-0.04160461340702282,-0.264715703906022,51546.82824427481
-3.892206742047152,8.836555308408231,5.824275571228033,3.3584553409746736,1.224249441706182,-1.0238560389538869,-0.039025482847859276,-0.25993431661352423,51564.9141221374
9.435240750059418,9.751760757511876,5.61161215867207,3.4056454044763522,1.165530402370914,-0.9865571362325156,-0.03645243753459232,-0.255145817468829,51583.0
21.45127388004588,9.485646346434429,4.585382504278844,3.271848450347198,1.0972724916931864,-0.9484710823363507,-0.03388612742010806,-0.2503503811883753,51600.74236641221
25.848791700591825,7.5200680539517295,2.8911411527515853,2.983783255868973,1.0201948853381995,-0.9096295817017007,-0.03132720245729292,-0.24554818248861982,51618.82824427481
18.93811936615031,3.6148830886057945,0.7557973172539231,2.5681273406567997,0.9350580166377804,-0.8700643387648718,-0.02877631259903413,-0.24073939608600745,51636.9141221374
-1.1412429783954356,-1.3204154059710407,-1.590997414571022,2.0515582243258055,0.8426223189237572,-0.82980705796217,-0.026234107798217606,-0.23592419669698234,51655.0
-14.272127738033207,-6.171732936275417,-3.9195914550801296,1.460753426491117,0.743648225527958,-0.7888894437299019,-0.023701238007730514,-0.23110275903799188,51672.74236641221
-41.762576415793376,-9.852119110761404,-6.000333216630272,0.8223904667678599,0.6388961697822114,-0.7473432005043747,-0.02117835318045945,-0.2262752578254852,51690.82824427481
-35.15937917745641,-11.342424075132971,-7.603571111578334,0.16314686477116147,0.5291265850183443,-0.7052000327218939,-0.01866610326929076,-0.2214418677759213,51708.9141221374
0.41800075383667434,-10.85494279945799,-8.521844370556723,-0.4902998598838502,0.4150999045681856,-0.6624916448187671,-0.016165138227111037,-0.2166027636057286,51727.0
8.693045371161253,-8.662313661281537,-8.674929032937062,-1.111272187582052,0.29757656176356334,-0.6192497412313003,-0.013676108006807226,-0.211758120031362,51745.74236641221
8.997748125698743,-5.320316535430747,-8.153268372142245,-1.6785103254810216,0.1773169899363052,-0.5755060263958002,-0.011199662561265556,-0.20690811176927631,51763.82824427481
11.977258313569992,-1.3911392760350783,-7.064167141672775,-2.192366536297826,0.05508162241823994,-0.5312922047485735,-0.008736451843373098,-0.20205291353591068,51781.9141221374
15.666954988879139,2.8349681847927,-5.5097477743817995,-2.658375403396881,-0.06836910745880535,-0.48663998072592657,-0.006287125806016086,-0.1971927000477161,51800.0
39.288680591767196,6.730701508902966,-3.5921915546538017,-3.082012658611276,-0.192274766363002,-0.4415810587641657,-0.0038523344020812774,-0.192327646021148,51818.74236641221
64.72092120902461,9.278338391496645,-1.413679766873275,-3.468754033774086,-0.31587492096252195,-0.3961471432995983,-0.0014327275844552708,-0.1874579261726357,51836.82824427481
61.93286691895032,9.321633769988491,0.9231544008530176,-3.824075260718396,-0.43840913792553726,-0.35036993876853023,0.0009710446939752039,-0.18258371521865233,51854.9141221374
27.70350734988354,6.204088698973151,3.290032093198066,-4.15345207127729,-0.5591169839202201,-0.30428114960726826,0.0033583324803238067,-0.17770518787561296,51873.0
-2.4780325449665086,0.5183663212221252,5.462870341788077,-4.462360197283852,-0.6772380256147419,-0.25791248025211894,0.005728485821703574,-0.1728225188599891,51890.74236641221
-12.886980413413399,-6.150991767139221,7.193748125918131,-4.756275370571157,-0.7920118296772759,-0.21129563513938865,0.008080854765228037,-0.1679358828882257,51908.82824427481
-68.54887672888653,-10.15273534436968,8.23474442488332,-5.040673322972299,-0.9026779627759917,-0.16446231870538403,0.01041478935801057,-0.1630454546767743,51926.9141221374
-69.06146142990627,-9.482575774538335,8.410283031532414,-5.322215748972749,-1.008475991579063,-0.11744423538641208,0.012729639647164703,-0.15815140894205337,51945.0
-13.759185327978956,-5.040799652333524,7.831138586335525,-5.6092797870741595,-1.1086454827546617,-0.070273089618779,0.015024755679803601,-0.15325392040055427,51962.74236641221
-3.2801135997580495,1.0141189418022702,6.668316916942831,-5.899314912056947,-1.2024260029709601,-0.022980585838791322,0.01729948750304077,-0.14835316376869914,51980.82824427481
-4.458633476405293,7.234959781934846,5.089795444411074,-6.186742192108099,-1.289057118896128,0.024401571517244605,0.019553185163989375,-0.14344931376293912,51998.9141221374
-6.673584755716138,12.572594708763713,3.263551589796985,-6.4659826954145885,-1.3677783971983397,0.07184167801302171,0.021785198709763053,-0.13854254509972191,52017.0
7.142272379939593,15.93284294756275,1.357562774157342,-6.731457490163434,-1.4378294045457658,0.11930802921223377,0.023994878187475113,-0.13363303249549927,52034.74236641221
23.708662385740066,17.236165967373033,-0.46197946276631474,-6.9775876445416145,-1.4984497076065788,0.1667689206785741,0.026181573644238912,-0.12872095066671382,52052.82824427481
30.164640144219383,16.30710893448437,-2.057973705837077,-7.198794226736122,-1.5488808985186076,0.21419467344539247,0.02834463512716784,-0.12380647432980997,52070.9141221374
38.302121340402934,12.48676819138613,-3.382890818608914,-7.389498304933945,-1.5883726712983044,0.2615637104246643,0.030483412683375274,-0.1188897782012492,52089.0
47.27135324912789,5.327158090099801,-4.411148263979661,-7.544120947322088,-1.6161767454317806,0.3088564799980212,0.032597256359974645,-0.11397103699745989,52107.74236641221
43.094476797237874,-4.726535669359562,-5.117163504847194,-7.657083222087535,-1.6315448404051465,0.35605343054709515,0.0346855162040792,-0.10905042543492677,52125.82824427481
38.45427702050014,-15.684573495900555,-5.475354004109383,-7.72280619741727,-1.6337280255195454,0.4031343602685526,0.03674754226280234,-0.10412811823005334,52143.9141221374
16.813491233399,-24.932410077148806,-5.460242886199269,-7.735363488462809,-1.622215349298246,0.45007525508086466,0.03878268458325758,-0.09920429009929949,52162.0
-33.016299094918494,-29.82269825539272,-5.046319337295212,-7.687876217506566,-1.5974767950499322,0.4968466045641776,0.040790293212558205,-0.09427911575911511,52179.74236641221
-18.987729923399385,-28.373643372603354,-4.23089893975275,-7.574867330886749,-1.560299986535205,0.5434176867602973,0.0427697181978177,-0.08935276992598,52197.82824427481
23.303481184566394,-21.519743877416126,-3.109028980424901,-7.391297094214406,-1.5114918126371542,0.5897577797110314,0.04472030958614929,-0.08442542731629267,52215.9141221374
19.830802385844997,-10.962298866499308,-1.8003038183878888,-7.132125773100567,-1.4518591622388655,0.6358361614581857,0.04664141742466647,-0.07949726264652396,52234.0
9.567071128198366,1.8782937725830462,-0.424317812717949,-6.792313633156269,-1.382208924223427,0.681622110043567,0.04853239176048252,-0.07456845063312194,52251.74236641221
-0.9137191491043397,15.635542360759663,0.8993346775086967,-6.366820939992563,-1.3033479874739244,0.7270849035089817,0.050392582640710906,-0.06963916599252927,52269.82824427481
-3.265654899972858,28.735997312138153,2.0510592932158214,-5.850607959220475,-1.2160832408734474,0.7721938198962367,0.052221340112465,-0.0647095834412019,52287.9141221374
-4.897824080008402,38.6539257425176,2.9112616753272027,-5.238634956451049,-1.1212215733050817,0.8169181372471384,0.05401801422285815,-0.05977987769557357,52306.0
4.3663808948079295,43.435282928077,3.3603474647666163,-4.52586219729533,-1.0195698736519154,0.861227133603494,0.05578195501900372,-0.054850223472105816,52323.74236641221
1.238796387425525,41.935370053515754,3.3164327170396732,-3.7096478493971015,-0.911935030797034,0.9050900870071089,0.05751251254801515,-0.049920795487250216,52341.82824427481
-7.305500927878295,29.144723942008962,2.8509747567396237,-2.7994412992914293,-0.7991239336235264,0.9484762754997903,0.05920903685700583,-0.04499176845743513,52359.9141221374
9.437362470954412,3.4636540564020164,2.083451588878423,-1.817400101382992,-0.6819434710144805,0.9913549771233461,0.060870877993089025,-0.04006331709912044,52378.0
13.652351054610785,-25.443743089088873,1.1373290534987888,-0.7896696451072339,-0.5612005318529808,1.03369546991958,0.0624973860033782,-0.035135616128751095,52396.74236641221
-17.118321960014313,-46.103891726455224,0.13734854578597866,0.25632912495786037,-0.4377020050221168,1.0754670319303004,0.06408791093498671,-0.030208840262775344,52414.82824427481
2.9166218406801363,-49.09503128439472,-0.791507605988094,1.292934331147655,-0.31225477940497576,1.1166389411973143,0.06564180283502798,-0.02528316421764478,52432.9141221374
23.310230776645096,-37.886906802877036,-1.5432685548939347,2.293678782061973,-0.1856657438846435,1.1571804757624258,0.06715841175061552,-0.020358762709797716,52451.0
18.341079744624764,-18.885497698353237,-2.088160806213669,3.2370254582004363,-0.05874178734420814,1.1970609136674444,0.06863708772886229,-0.015435810455695474,52468.74236641221
-5.154568738384921,3.464294447551802,-2.416578489252205,4.103788169007492,0.06771020133324203,1.2362495329541758,0.07007718081688205,-0.010514482171773464,52486.82824427481
-22.481666697167157,24.451444754992362,-2.523091619703334,4.878956610316473,0.19288333326462062,1.2747156116644263,0.07147804106178807,-0.005594952574484928,52504.9141221374
-31.219205066404776,40.92116911402234,-2.410708135917599,5.555958400617463,0.31597071956684164,1.312428427840003,0.07283901851069377,-0.0006773963802727386,52523.0
-32.50018974145869,50.578280435373735,-2.086674373210444,6.132459555365448,0.43616547135681644,1.349357259522711,0.07415946321071239,0.004238011694401364,52540.74236641221
-15.852431056140475,50.560469459036554,-1.558531820047888,6.606839592358622,0.5526606997514567,1.3854713847543587,0.07543872520895742,0.009151096933109018,52558.82824427481
-1.413508554772782,40.73006508069899,-0.8452471321300683,6.977507251442193,0.6646495158676776,1.420740081576751,0.07667615455254229,0.014061684619393666,52576.9141221374
12.652044485886314,21.911584947122748,-0.017645983795215963,7.2428712724613735,0.7713250308223917,1.4551326280316959,0.07787110128858027,0.01896960003680373,52595.0
21.53936424278956,-3.210037406683573,0.8403766086607468,7.401340395261378,0.8718803557325101,1.4886183021609987,0.07902291546418472,0.02387466846889094,52612.74236641221
32.29264045701487,-28.544143009836592,1.6449256289419152,7.451323359687411,0.9655086017149446,1.5211663820064678,0.0801309471264692,0.02877671519921367,52630.82824427481
18.05391165595497,-45.471333677767724,2.312106060752378,7.391179310915813,1.051452474555474,1.5527461456099076,0.08119454632254693,0.03367556551133029,52648.9141221374
-22.08606362117269,-50.28487923773308,2.758022887796231,7.2189635915523755,1.1292584826104295,1.583326871013126,0.08221306309953139,0.03857104468877927,52667.0
-27.15893238322346,-42.30398202948718,2.9206582748528644,6.933830133449436,1.198944424485448,1.6128778362579297,0.08318584750453571,0.04346297801511897,52685.74236641221
24.542820613815778,-27.004862887937513,2.8246639937305833,6.54194607981989,1.2606335226812744,1.6413683193861248,0.08411224958467363,0.048351190773887866,52703.82824427481
9.117982585543412,-11.966355080148126,2.512901536581925,6.054715914103592,1.3144489996986533,1.668767598439517,0.08499161938705847,0.05323550824866257,52721.9141221374
-8.026335761813487,1.061248336188358,2.026149311719826,5.485627203579967,1.36051407803833,1.695044951459915,0.08582330695880329,0.05811575572298238,52740.0
-15.66438426794537,12.503946649296791,1.404874735815409,4.848478507170265,1.3989519802010504,1.7201696564891245,0.08660666234702181,0.06299175848040484,52758.74236641221
-10.277499180459966,24.514947355319315,0.6895452255397944,4.157068383795732,1.4298859286875614,1.74411099156895,0.08734103559882733,0.06786334180447919,52776.82824427481
1.5575954111223251,36.40439159231075,-0.07937180243587728,3.425195392377608,1.4534391459986067,1.766838234741201,0.08802577676133312,0.07273033097874637,52794.9141221374
10.373223954366365,45.95606666124062,-0.8614089314404958,2.666658091837152,1.4697348546349316,1.7883206640476832,0.08866023588165264,0.0775925512867764,52813.0
2.0880262186274936,49.506198141288024,-1.6160987448029263,1.895255041095597,1.478896277097282,1.8085275575302022,0.08924376300689921,0.08244982801211767,52830.74236641221
-11.31758785720946,38.00223630265297,-2.3036186864024866,1.1247847990741997,1.4810466186410367,1.8274282104759312,0.08977570818418644,0.08730198643832193,52848.82824427481
8.555429649682436,6.233880873795113,-2.8867256423202297,0.3690459246941949,1.476306140862126,1.8449948618314942,0.09025542146062729,0.09214885184893096,52866.9141221374
15.17173796721641,-29.603445861361735,-3.32882135918766,-0.35816302312315684,1.4647835893991472,1.8612112665008422,0.09068225288333562,0.09699024952750974,52885.0
-17.16051327084076,-49.094498024747324,-3.5933075836362662,-1.0430434854566166,1.4465848352127115,1.8760640540659175,0.09105555249942435,0.10182600475760341,52903.74236641221
3.5178370111676234,-42.13650716071856,-3.6576869982745133,-1.6718909868707241,1.421809813899204,1.8895457894728895,0.091374670356007,0.10665594282275706,52921.82824427481
19.2284503548397,-21.441093201722808,-3.5552387060305497,-2.232004709461334,1.3905347195980644,1.9016727791248655,0.09163895650019727,0.11147988900655807,52939.9141221374
8.685745351190702,-1.7443311101617416,-3.329417672011656,-2.7147029926079274,1.3528298110845134,1.9124672647891794,0.09184776097910846,0.11629766859251672,52958.0
-10.596732267534918,14.313339650333715,-3.0170180663775574,-3.1179649706375367,1.3087653471337695,1.9219515006898749,0.09200042138314368,0.12110910686420476,52975.74236641221
-16.79952141522456,26.689102302264512,-2.6515647285491615,-3.4430391086160186,1.258411586521043,1.930147791017402,0.09209622533630599,0.1259140291051703,52993.82824427481
-8.899692140929874,36.50046764329584,-2.2647964259279223,-3.692959943628677,1.2018387880215593,1.937078452977159,0.09213444744764199,0.1307122605989645,53011.9141221374
-0.6271693622284433,43.709750379618825,-1.8883711068160267,-3.8708428318600867,1.1391172104105258,1.9427658039141131,0.09211436218663538,0.13550362662915735,53030.0
12.240636321706312,47.804541139020436,-1.5540195489851862,-3.979730300025293,1.0703171124631654,1.9472321706271263,0.09203523456887258,0.14028795247926235,53047.74236641221
6.360739220948448,47.469191894532756,-1.2877781846997336,-4.022664874839332,0.9955087529546919,1.9504999279473436,0.09189628157765842,0.14506506343286443,53065.82824427481
-11.743099100739922,37.17676675557952,-1.0928638363037033,-4.002694369661428,0.9147676773045097,1.9525915018027542,0.09169666909945072,0.14983478477350867,53083.9141221374
2.799073550315014,10.803584944602548,-0.966568611354491,-3.92301739567318,0.8282587710380055,1.9535290022225968,0.09143587891946067,0.1545969417847419,53102.0
14.146817611431151,-21.126617787491195,-0.9057616081006712,-3.787535453608785,0.7364690278150672,1.9533332231313407,0.09111470892766656,0.1593513597501224,53119.74236641221
-15.99349981794044,-43.90684235192789,-0.906566595556973,-3.601139756458902,0.6401298243181939,1.9520246251698246,0.09073429029767978,0.16409786395320528,53137.82824427481
-3.367644182268869,-46.735177116013524,-0.9643961149563205,-3.3694767923693583,0.5400165846032412,1.949623652725323,0.09029577045667413,0.16883627967752898,53155.9141221374
19.498746949622078,-34.48654070613107,-1.070001327027289,-3.09840704655867,0.43690473272605934,1.9461507461217191,0.08980030089521661,0.17356643220664694,53174.0
10.169253047039264,-15.313419320520696,-1.1958212418871699,-2.7943136211301027,0.3315696927425062,1.9416264327564465,0.08924894603032052,0.17828814682412744,53192.74236641221
-9.90685225760508,5.42472479604041,-1.3089696292913753,-2.464457475117152,0.22478688870843255,1.936071590095162,0.08864242021078053,0.18300124881351723,53210.82824427481
